,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
147,FeI,5538.52,4.22,-1.540000000,39.31,6.83,    0.0000
148,FeI,5539.28,3.64,-2.560000000,20.11,6.73,    0.0900
149,FeI,5543.94,4.22,-1.040000000,60.51,6.76,    0.0600
150,FeI,5546.51,4.37,-1.210000000,50.41,6.9,    0.0700
151,FeI,5546.99,4.22,-1.810000000,34.01,6.98,    0.1500
152,FeI,5549.95,3.7,-2.810000000,12.31,6.78,    0.0400
153,FeI,5554.89,4.55,-0.270000000,82.61,6.83,    0.0000
154,FeI,5560.21,4.43,-1.090000000,48.91,6.82,    0.0000
155,FeI,5567.39,2.61,-2.568000000,84.41,6.92,    0.0800
156,FeI,5573.1,4.19,-1.295000000,55.41,6.89,    0.0600
157,FeI,5576.09,3.43,-0.900000000,113.51,6.76,    0.0600
158,FeI,5584.76,3.57,-2.220000000,42.51,6.82,    0.0100
159,FeI,5587.57,4.14,-1.750000000,37.01,6.9,    0.0700
160,FeI,5600.22,4.26,-1.420000000,36.01,6.68,    0.1400
161,FeI,5618.63,4.21,-1.255000000,47.51,6.69,    0.1300
162,FeI,5619.6,4.39,-1.600000000,31.21,6.9,    0.0700
163,FeI,5633.95,4.99,-0.230000000,56.61,6.78,    0.0500
164,FeI,5636.7,3.64,-2.510000000,23.11,6.75,    0.0700
165,FeI,5638.26,4.22,-0.720000000,76.91,6.79,    0.0300
166,FeI,5641.43,4.26,-1.080000000,65.01,6.94,    0.1100
167,FeI,5649.99,5.1,-0.820000000,25.61,6.81,    0.0100
168,FeI,5650.7,5.09,-0.860000000,27.01,6.87,    0.0400
169,FeI,5651.47,4.47,-1.900000000,17.61,6.95,    0.1200
170,FeI,5652.32,4.26,-1.850000000,25.31,6.87,    0.0400
171,FeI,5653.86,4.39,-1.540000000,36.31,6.95,    0.1200
172,FeI,5655.18,5.06,-0.600000000,40.61,6.86,    0.0300
173,FeI,5655.49,4.26,-0.980000000,62.41,6.8,    0.0200
174,FeI,5661.34,4.28,-1.756000000,20.61,6.68,    0.1400
175,FeI,5662.52,4.18,-0.447000000,88.11,6.71,    0.1100
176,FeI,5667.52,4.18,-1.575000000,49.81,7.03,    0.2000
177,FeI,5679.02,4.65,-0.820000000,52.11,6.86,    0.0300
178,FeI,5680.24,4.19,-2.480000000,11.31,6.97,    0.1400
179,FeI,5686.53,4.55,-0.445000000,67.41,6.72,    0.1000
180,FeI,5691.5,4.3,-1.450000000,41.31,6.87,    0.0400
181,FeI,5701.54,2.56,-2.193000000,99.41,6.8,    0.0200
182,FeI,5705.46,4.3,-1.355000000,35.11,6.64,    0.1800
183,FeI,5705.99,4.61,-0.460000000,79.81,7.02,    0.1900
184,FeI,5712.13,3.42,-1.994000000,61.81,6.78,    0.0400
185,FeI,5717.83,4.28,-0.990000000,59.61,6.76,    0.0600
186,FeI,5731.76,4.26,-1.200000000,57.41,6.89,    0.0600
187,FeI,5741.85,4.26,-1.672000000,30.51,6.8,    0.0200
188,FeI,5742.96,4.18,-2.410000000,11.81,6.91,    0.0800
189,FeI,5753.12,4.26,-0.623000000,73.51,6.66,    0.1600
190,FeI,5754.4,3.64,-2.600000000,18.01,6.7,    0.1200
191,FeI,5760.34,3.64,-2.390000000,25.71,6.7,    0.1300
192,FeI,5762.99,4.21,-0.360000000,101.11,6.92,    0.0800
193,FeI,5852.22,4.55,-1.230000000,40.01,6.9,    0.0700
194,FeI,5853.15,1.48,-5.180000000,21.41,6.8,    0.0200
195,FeI,5855.08,4.61,-1.478000000,21.91,6.8,    0.0200
196,FeI,5858.78,4.22,-2.160000000,11.71,6.7,    0.1200
197,FeI,5873.21,4.26,-2.040000000,20.31,6.91,    0.0800
198,FeI,5881.28,4.61,-1.740000000,12.41,6.75,    0.0700
199,FeI,5883.82,3.96,-1.260000000,68.21,6.8,    0.0200
200,FeI,5905.67,4.65,-0.690000000,52.21,6.73,    0.0900
201,FeI,5909.97,3.21,-2.587000000,49.21,6.86,    0.0300
202,FeI,5916.25,2.45,-2.994000000,78.41,6.97,    0.1400
203,FeI,5927.79,4.65,-0.990000000,37.41,6.72,    0.1000
204,FeI,5929.68,4.55,-1.310000000,36.61,6.91,    0.0800
205,FeI,5930.18,4.65,-0.230000000,81.51,6.86,    0.0300
206,FeI,5934.65,3.93,-1.070000000,78.61,6.79,    0.0400
207,FeI,5940.99,4.18,-2.050000000,18.81,6.79,    0.0300
208,FeI,5952.72,3.98,-1.340000000,62.51,6.79,    0.0300
209,FeI,5956.69,0.86,-4.599000000,98.11,7.02,    0.1900
210,FeII,5991.37,3.15,-3.647000000,25.81,6.81,    0.0800
211,FeI,6003.01,3.88,-1.100000000,82.21,6.83,    0.0000
212,FeI,6008.56,3.88,-0.980000000,86.51,6.86,    0.0300
213,FeI,6012.21,2.22,-4.038000000,37.81,6.9,    0.0700
214,FeI,6020.17,4.61,-0.270000000,83.41,6.89,    0.0600
215,FeI,6024.06,4.55,-0.120000000,95.41,6.92,    0.0900
216,FeI,6027.05,4.08,-1.089000000,65.81,6.74,    0.0800
217,FeI,6056.0,4.73,-0.320000000,63.51,6.67,    0.1500
218,FeI,6079.01,4.65,-1.020000000,41.01,6.82,    0.0000
219,FeI,6082.71,2.22,-3.576000000,59.11,6.85,    0.0200
220,FeII,6084.1,3.2,-3.881000000,16.21,6.79,    0.0600
221,FeI,6093.64,4.61,-1.400000000,25.01,6.8,    0.0300
222,FeI,6096.66,3.98,-1.830000000,38.01,6.79,    0.0300
223,FeI,6120.25,0.92,-5.970000000,19.21,6.82,    0.0000
224,FeI,6127.91,4.14,-1.399000000,48.91,6.77,    0.0500
225,FeI,6136.99,2.2,-2.950000000,91.11,6.87,    0.0400
226,FeII,6149.25,3.89,-2.841000000,24.91,6.79,    0.0600
227,FeI,6151.62,2.18,-3.295000000,72.51,6.78,    0.0500
228,FeI,6157.73,4.08,-1.160000000,66.71,6.83,    0.0000
229,FeI,6165.36,4.14,-1.473000000,44.61,6.76,    0.0600
230,FeI,6173.33,2.22,-2.880000000,89.21,6.78,    0.0400
231,FeI,6180.2,2.73,-2.591000000,73.51,6.77,    0.0600
232,FeI,6187.99,3.94,-1.620000000,48.51,6.73,    0.0900
233,FeI,6200.31,2.61,-2.433000000,91.31,6.85,    0.0200
234,FeI,6213.43,2.22,-2.481000000,104.21,6.71,    0.1100
235,FeI,6219.28,2.2,-2.432000000,110.71,6.77,    0.0500
236,FeI,6226.73,3.88,-2.120000000,29.81,6.78,    0.0400
237,FeI,6229.23,2.84,-2.805000000,53.71,6.72,    0.1100
238,FeI,6232.64,3.65,-1.235000000,84.81,6.78,    0.0400
239,FeII,6238.39,3.89,-2.600000000,30.21,6.7,    0.0100
240,FeI,6240.65,2.22,-3.230000000,70.61,6.72,    0.1000
241,FeII,6247.56,3.89,-2.435000000,38.01,6.75,    0.0200
242,FeI,6265.13,2.18,-2.550000000,108.51,6.8,    0.0200
243,FeI,6270.22,2.86,-2.470000000,66.31,6.65,    0.1800
244,FeI,6271.28,3.33,-2.703000000,29.81,6.71,    0.1100
245,FeI,6280.62,0.86,-4.390000000,107.41,6.95,    0.1200
246,FeI,6311.5,2.83,-3.141000000,42.11,6.81,    0.0200
247,FeI,6315.31,4.14,-1.232000000,66.91,6.98,    0.1500
248,FeI,6315.81,4.08,-1.630000000,43.81,6.81,    0.0100
249,FeI,6322.68,2.59,-2.430000000,93.21,6.84,    0.0100
250,FeI,6336.82,3.69,-0.852000000,99.91,6.66,    0.1600
251,FeI,6338.88,4.8,-0.960000000,33.91,6.77,    0.0500
252,FeI,6344.15,2.43,-2.919000000,82.31,6.9,    0.0700
253,FeI,6355.03,2.84,-2.340000000,88.11,6.96,    0.1300
254,FeI,6364.36,4.8,-1.330000000,25.01,6.94,    0.1000
255,FeI,6380.74,4.19,-1.375000000,51.71,6.84,    0.0100
256,FeI,6400.32,0.92,-4.318000000,103.91,6.85,    0.0200
257,FeI,6408.02,3.69,-1.005000000,88.31,6.64,    0.1800
258,FeII,6432.68,2.89,-3.570000000,34.61,6.66,    0.0600
259,FeII,6456.38,3.9,-2.185000000,47.01,6.73,    0.0100
260,FeI,6475.62,2.56,-2.941000000,73.01,6.87,    0.0400
261,FeI,6481.87,2.28,-2.981000000,85.51,6.83,    0.0000
262,FeI,6496.47,4.8,-0.530000000,54.91,6.76,    0.0600
263,FeI,6498.94,0.96,-4.687000000,84.31,6.85,    0.0200
264,FeII,6516.08,2.89,-3.310000000,47.81,6.71,    0.0100
265,FeI,6518.37,2.83,-2.438000000,75.91,6.76,    0.0600
266,FeI,6533.93,4.56,-1.360000000,32.21,6.85,    0.0200
267,FeI,6569.21,4.73,-0.380000000,68.01,6.8,    0.0200
268,FeI,6574.23,0.99,-5.004000000,70.81,6.93,    0.1000
269,FeI,6575.02,2.59,-2.710000000,79.91,6.81,    0.0100
270,FeI,6581.21,1.48,-4.679000000,44.51,6.74,    0.0900
271,FeI,6593.87,2.43,-2.420000000,103.51,6.82,    0.0000
272,FeI,6597.56,4.8,-0.970000000,35.51,6.81,    0.0100
273,FeI,6608.02,2.28,-3.930000000,33.81,6.75,    0.0700
274,FeI,6609.11,2.56,-2.691000000,83.91,6.84,    0.0100
275,FeI,6625.02,1.01,-5.336000000,45.71,6.83,    0.0000
276,FeI,6627.54,4.55,-1.590000000,24.71,6.89,    0.0600
277,FeI,6633.41,4.84,-1.390000000,19.91,6.9,    0.0600
278,FeI,6633.75,4.56,-0.799000000,56.91,6.78,    0.0400
279,FeI,6634.11,4.8,-1.330000000,28.61,7.01,    0.1800
280,FeI,6648.08,1.01,-5.918000000,23.51,6.96,    0.1300
281,FeI,6663.44,2.42,-2.473000000,100.11,6.78,    0.0400
282,FeI,6703.57,2.76,-3.060000000,51.71,6.79,    0.0300
283,FeI,6713.05,4.61,-1.480000000,24.91,6.86,    0.0200
284,FeI,6713.74,4.8,-1.500000000,16.41,6.85,    0.0200
285,FeI,6739.52,1.56,-4.794000000,31.31,6.68,    0.1500
286,FeI,6750.15,2.42,-2.618000000,94.11,6.79,    0.0300
287,FeI,6752.71,4.64,-1.204000000,29.11,6.71,    0.1100
288,FeI,6786.86,4.19,-1.970000000,22.61,6.79,    0.0300
289,FeI,6793.26,4.08,-2.326000000,12.51,6.7,    0.1300
290,FeI,6804.0,4.65,-1.496000000,20.11,6.79,    0.0300
291,FeI,6810.26,4.61,-0.986000000,41.41,6.72,    0.1100
