,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
40,FeI,5058.5,3.64,-2.830000000,25.01,7.28,    0.0400
41,FeI,5067.15,4.22,-0.970000000,91.41,7.51,    0.1800
42,FeI,5088.15,4.15,-1.680000000,52.91,7.29,    0.0300
43,FeI,5090.77,4.26,-0.440000000,103.21,7.27,    0.0500
44,FeII,5100.66,2.81,-4.197000000,33.41,7.18,    0.0800
45,FeI,5104.44,4.28,-1.590000000,55.91,7.41,    0.0700
46,FeI,5115.78,3.57,-2.640000000,41.21,7.36,    0.0300
47,FeII,5132.66,2.81,-4.094000000,38.31,7.2,    0.0700
48,FeII,5136.8,2.84,-4.356000000,28.11,7.25,    0.0200
49,FeI,5143.72,2.2,-3.690000000,60.21,7.19,    0.1300
50,FeI,5180.06,4.47,-1.160000000,63.71,7.34,    0.0100
51,FeII,5197.57,3.23,-2.220000000,95.51,7.18,    0.0800
52,FeI,5197.94,4.3,-1.540000000,47.41,7.2,    0.1300
53,FeII,5234.62,3.22,-2.180000000,102.71,7.31,    0.0300
54,FeI,5236.2,4.19,-1.497000000,55.31,7.2,    0.1300
55,FeI,5242.49,3.63,-0.967000000,108.01,7.27,    0.0600
56,FeI,5243.78,4.26,-1.050000000,79.21,7.34,    0.0000
57,FeI,5253.02,2.28,-3.840000000,48.41,7.2,    0.1200
58,FeI,5253.46,3.28,-1.579000000,100.41,7.21,    0.1100
59,FeII,5256.93,2.89,-4.182000000,29.71,7.16,    0.1000
60,FeII,5264.8,3.23,-3.130000000,62.21,7.26,    0.0100
61,FeI,5267.27,4.37,-1.596000000,42.41,7.23,    0.1000
62,FeII,5284.1,2.89,-3.195000000,81.21,7.41,    0.1400
63,FeI,5285.13,4.43,-1.660000000,42.41,7.36,    0.0300
64,FeI,5288.52,3.7,-1.493000000,84.21,7.27,    0.0500
65,FeI,5293.96,4.14,-1.770000000,48.91,7.28,    0.0400
66,FeI,5294.55,3.64,-2.760000000,30.51,7.32,    0.0000
67,FeI,5295.31,4.42,-1.590000000,43.71,7.29,    0.0300
68,FeI,5298.78,3.64,-2.016000000,69.41,7.38,    0.0500
69,FeI,5315.07,4.37,-1.650000000,52.61,7.48,    0.1500
70,FeI,5320.04,3.64,-2.440000000,41.11,7.22,    0.1000
71,FeI,5322.04,2.28,-2.802000000,101.21,7.32,    0.0000
72,FeII,5325.55,3.22,-3.160000000,59.11,7.21,    0.0600
73,FeI,5326.14,3.57,-2.071000000,66.41,7.3,    0.0200
74,FeI,5329.99,4.08,-1.196000000,81.01,7.35,    0.0200
75,FeI,5361.62,4.42,-1.330000000,66.31,7.5,    0.1700
76,FeI,5373.71,4.47,-0.710000000,79.61,7.23,    0.0900
77,FeI,5376.83,4.29,-2.210000000,26.81,7.42,    0.0900
78,FeI,5379.57,3.7,-1.514000000,85.91,7.32,    0.0000
79,FeI,5386.33,4.15,-1.670000000,48.91,7.18,    0.1400
80,FeI,5389.48,4.42,-0.410000000,95.41,7.2,    0.1200
81,FeI,5395.22,4.45,-2.070000000,29.61,7.51,    0.1800
82,FeI,5398.28,4.45,-0.630000000,85.21,7.24,    0.0800
83,FeI,5401.27,4.32,-1.820000000,41.61,7.37,    0.0400
84,FeI,5403.82,4.08,-1.034000000,93.21,7.48,    0.1500
85,FeI,5406.78,4.37,-1.620000000,52.31,7.44,    0.1100
86,FeI,5412.78,4.43,-1.716000000,32.51,7.21,    0.1200
87,FeII,5414.07,3.22,-3.580000000,40.01,7.17,    0.0900
88,FeI,5417.03,4.42,-1.580000000,48.11,7.37,    0.0400
89,FeI,5436.3,4.39,-1.440000000,56.11,7.36,    0.0300
90,FeI,5436.59,2.28,-2.964000000,91.31,7.21,    0.1100
91,FeI,5441.34,4.31,-1.630000000,45.11,7.24,    0.0800
92,FeI,5461.55,4.45,-1.800000000,41.21,7.48,    0.1500
93,FeI,5466.4,4.37,-0.630000000,94.71,7.36,    0.0300
94,FeI,5466.99,3.57,-2.233000000,60.41,7.32,    0.0000
95,FeI,5470.09,4.45,-1.710000000,38.41,7.33,    0.0000
96,FeI,5472.71,4.21,-1.495000000,65.91,7.41,    0.0800
97,FeI,5473.16,4.19,-2.040000000,33.71,7.28,    0.0400
98,FeI,5473.9,4.15,-0.720000000,99.01,7.3,    0.0200
99,FeI,5483.1,4.15,-1.392000000,66.81,7.26,    0.0600
100,FeI,5487.14,4.42,-1.430000000,54.51,7.34,    0.0100
101,FeI,5494.46,4.08,-1.990000000,44.81,7.33,    0.0000
102,FeI,5522.45,4.21,-1.450000000,61.41,7.27,    0.0500
103,FeII,5525.12,3.27,-3.970000000,24.01,7.2,    0.0600
104,FeI,5525.54,4.23,-1.084000000,73.41,7.19,    0.1400
105,FeI,5528.9,4.47,-1.920000000,29.81,7.39,    0.0600
106,FeII,5534.84,3.24,-2.865000000,77.91,7.38,    0.1100
107,FeI,5538.52,4.22,-1.540000000,53.41,7.21,    0.1100
108,FeI,5539.28,3.64,-2.560000000,33.51,7.17,    0.1500
109,FeI,5539.82,4.29,-2.430000000,13.81,7.26,    0.0600
110,FeI,5543.94,4.22,-1.040000000,80.01,7.27,    0.0500
111,FeI,5546.51,4.37,-1.210000000,70.81,7.41,    0.0800
112,FeI,5546.99,4.22,-1.810000000,50.61,7.42,    0.0900
113,FeI,5549.95,3.7,-2.810000000,23.51,7.26,    0.0600
114,FeI,5552.69,4.96,-1.890000000,12.41,7.39,    0.0600
115,FeI,5554.89,4.55,-0.270000000,111.21,7.48,    0.1500
116,FeI,5559.64,4.99,-1.730000000,11.71,7.24,    0.0900
117,FeI,5560.21,4.43,-1.090000000,67.91,7.3,    0.0200
118,FeI,5573.1,4.19,-1.295000000,75.61,7.41,    0.0800
119,FeI,5584.76,3.57,-2.220000000,62.51,7.34,    0.0100
120,FeI,5587.57,4.14,-1.750000000,55.71,7.38,    0.0500
121,FeI,5600.22,4.26,-1.420000000,56.91,7.21,    0.1100
122,FeI,5618.63,4.21,-1.255000000,67.91,7.21,    0.1200
123,FeI,5619.6,4.39,-1.600000000,51.51,7.41,    0.0800
124,FeI,5633.95,4.99,-0.230000000,78.11,7.3,    0.0200
125,FeI,5635.82,4.26,-1.790000000,52.21,7.47,    0.1400
126,FeI,5636.7,3.64,-2.510000000,40.11,7.25,    0.0700
127,FeI,5638.26,4.22,-0.720000000,95.31,7.28,    0.0400
128,FeI,5649.99,5.1,-0.820000000,45.51,7.32,    0.0000
129,FeI,5650.7,5.09,-0.860000000,46.81,7.37,    0.0400
130,FeI,5651.47,4.47,-1.900000000,30.41,7.38,    0.0500
131,FeI,5652.32,4.26,-1.850000000,41.31,7.32,    0.0100
132,FeI,5653.86,4.39,-1.540000000,57.31,7.47,    0.1400
133,FeI,5655.18,5.06,-0.600000000,63.51,7.39,    0.0600
134,FeI,5655.49,4.26,-0.980000000,83.41,7.35,    0.0200
135,FeI,5661.34,4.28,-1.756000000,38.61,7.2,    0.1300
136,FeI,5662.52,4.18,-0.447000000,109.01,7.24,    0.0800
137,FeI,5679.02,4.65,-0.820000000,71.31,7.33,    0.0000
138,FeI,5680.24,4.19,-2.480000000,22.11,7.44,    0.1100
139,FeI,5686.53,4.55,-0.445000000,87.81,7.24,    0.0800
140,FeI,5691.5,4.3,-1.450000000,59.81,7.33,    0.0000
141,FeI,5712.13,3.42,-1.994000000,81.21,7.29,    0.0300
142,FeI,5717.83,4.28,-0.990000000,81.81,7.32,    0.0100
143,FeI,5731.76,4.26,-1.200000000,79.11,7.44,    0.1100
144,FeI,5732.3,4.99,-1.460000000,22.01,7.31,    0.0100
145,FeI,5741.85,4.26,-1.672000000,50.01,7.3,    0.0200
146,FeI,5742.96,4.18,-2.410000000,23.51,7.39,    0.0600
147,FeI,5754.4,3.64,-2.600000000,32.51,7.18,    0.1400
148,FeI,5760.34,3.64,-2.390000000,42.81,7.18,    0.1400
149,FeI,5838.37,3.94,-2.240000000,37.51,7.26,    0.0600
150,FeI,5849.68,3.7,-2.890000000,20.01,7.23,    0.0900
151,FeI,5852.22,4.55,-1.230000000,62.21,7.43,    0.1000
152,FeI,5853.15,1.48,-5.180000000,35.61,7.32,    0.0100
153,FeI,5855.08,4.61,-1.478000000,38.61,7.27,    0.0500
154,FeI,5858.78,4.22,-2.160000000,25.51,7.24,    0.0900
155,FeI,5873.21,4.26,-2.040000000,35.01,7.36,    0.0300
156,FeI,5879.49,4.61,-2.040000000,18.81,7.37,    0.0400
157,FeI,5881.28,4.61,-1.740000000,25.31,7.24,    0.0800
158,FeI,5883.82,3.96,-1.260000000,88.21,7.31,    0.0100
159,FeI,5898.22,4.73,-1.730000000,18.51,7.19,    0.1300
160,FeI,5905.67,4.65,-0.690000000,73.21,7.24,    0.0900
161,FeI,5909.97,3.21,-2.587000000,72.91,7.45,    0.1200
162,FeI,5927.79,4.65,-0.990000000,58.81,7.23,    0.0900
163,FeI,5929.68,4.55,-1.310000000,57.21,7.41,    0.0800
164,FeI,5930.18,4.65,-0.230000000,101.71,7.34,    0.0100
165,FeI,5934.65,3.93,-1.070000000,98.51,7.29,    0.0300
166,FeI,5940.99,4.18,-2.050000000,36.41,7.31,    0.0100
167,FeI,5952.72,3.98,-1.340000000,84.51,7.34,    0.0000
168,FeI,5956.69,0.86,-4.599000000,111.11,7.46,    0.1200
169,FeII,5991.37,3.15,-3.647000000,47.21,7.34,    0.0700
170,FeI,6003.01,3.88,-1.100000000,104.11,7.37,    0.0400
171,FeI,6008.56,3.88,-0.980000000,107.71,7.4,    0.0700
172,FeI,6012.21,2.22,-4.038000000,58.91,7.46,    0.1300
173,FeI,6024.06,4.55,-0.120000000,117.31,7.41,    0.0800
174,FeI,6027.05,4.08,-1.089000000,88.11,7.31,    0.0100
175,FeI,6056.0,4.73,-0.320000000,86.41,7.21,    0.1100
176,FeI,6079.01,4.65,-1.020000000,62.61,7.33,    0.0000
177,FeI,6082.71,2.22,-3.576000000,78.11,7.37,    0.0400
178,FeII,6084.1,3.2,-3.881000000,35.31,7.34,    0.0700
179,FeI,6093.64,4.61,-1.400000000,44.21,7.3,    0.0200
180,FeI,6094.37,4.65,-1.840000000,29.91,7.49,    0.1600
181,FeI,6096.66,3.98,-1.830000000,58.91,7.3,    0.0200
182,FeII,6113.32,3.22,-4.230000000,20.31,7.31,    0.0400
183,FeI,6120.25,0.92,-5.970000000,31.61,7.33,    0.0000
184,FeI,6127.91,4.14,-1.399000000,71.51,7.32,    0.0000
185,FeI,6136.99,2.2,-2.950000000,113.51,7.48,    0.1500
186,FeII,6149.25,3.89,-2.841000000,44.61,7.28,    0.0100
187,FeI,6151.62,2.18,-3.295000000,90.61,7.28,    0.0400
188,FeI,6157.73,4.08,-1.160000000,89.21,7.4,    0.0700
189,FeI,6165.36,4.14,-1.473000000,65.61,7.27,    0.0500
190,FeI,6173.33,2.22,-2.880000000,110.81,7.37,    0.0400
191,FeI,6180.2,2.73,-2.591000000,94.31,7.33,    0.0000
192,FeI,6187.99,3.94,-1.620000000,71.41,7.28,    0.0400
193,FeI,6200.31,2.61,-2.433000000,112.61,7.41,    0.0800
194,FeI,6226.73,3.88,-2.120000000,49.21,7.28,    0.0400
195,FeI,6229.23,2.84,-2.805000000,73.71,7.24,    0.0900
196,FeI,6232.64,3.65,-1.235000000,108.11,7.36,    0.0300
197,FeII,6238.39,3.89,-2.600000000,54.21,7.27,    0.0000
198,FeI,6240.65,2.22,-3.230000000,90.61,7.26,    0.0600
199,FeII,6247.56,3.89,-2.435000000,61.91,7.29,    0.0100
200,FeI,6270.22,2.86,-2.470000000,89.61,7.24,    0.0800
201,FeI,6271.28,3.33,-2.703000000,49.41,7.23,    0.0900
202,FeI,6297.79,2.22,-2.737000000,116.71,7.33,    0.0000
203,FeI,6311.5,2.83,-3.141000000,61.01,7.3,    0.0300
204,FeI,6315.81,4.08,-1.630000000,64.21,7.31,    0.0100
205,FeI,6322.68,2.59,-2.430000000,113.61,7.38,    0.0500
206,FeI,6338.88,4.8,-0.960000000,54.41,7.26,    0.0600
207,FeI,6344.15,2.43,-2.919000000,104.11,7.48,    0.1500
208,FeI,6364.36,4.8,-1.330000000,47.11,7.49,    0.1600
209,FeI,6380.74,4.19,-1.375000000,74.81,7.4,    0.0700
210,FeI,6408.02,3.69,-1.005000000,113.81,7.26,    0.0700
211,FeII,6416.92,3.89,-2.877000000,46.81,7.38,    0.1000
212,FeII,6432.68,2.89,-3.570000000,57.11,7.18,    0.0800
213,FeII,6456.38,3.9,-2.185000000,72.11,7.28,    0.0100
214,FeI,6481.87,2.28,-2.981000000,106.11,7.38,    0.0400
215,FeI,6496.47,4.8,-0.530000000,76.91,7.27,    0.0500
216,FeI,6498.94,0.96,-4.687000000,103.21,7.38,    0.0500
217,FeII,6516.08,2.89,-3.310000000,81.41,7.45,    0.1800
218,FeI,6518.37,2.83,-2.438000000,91.91,7.2,    0.1200
219,FeI,6533.93,4.56,-1.360000000,53.21,7.36,    0.0300
220,FeI,6569.21,4.73,-0.380000000,89.71,7.3,    0.0200
221,FeI,6574.23,0.99,-5.004000000,81.91,7.31,    0.0100
222,FeI,6575.02,2.59,-2.710000000,99.21,7.32,    0.0000
223,FeI,6581.21,1.48,-4.679000000,64.01,7.26,    0.0600
224,FeI,6597.56,4.8,-0.970000000,56.21,7.3,    0.0300
225,FeI,6608.02,2.28,-3.930000000,50.51,7.22,    0.1000
226,FeI,6609.11,2.56,-2.691000000,106.51,7.41,    0.0800
227,FeI,6625.02,1.01,-5.336000000,65.71,7.37,    0.0300
228,FeI,6627.54,4.55,-1.590000000,41.21,7.34,    0.0100
229,FeI,6633.41,4.84,-1.390000000,38.41,7.41,    0.0800
230,FeI,6633.75,4.56,-0.799000000,79.61,7.31,    0.0100
231,FeI,6667.71,4.58,-2.112000000,15.41,7.28,    0.0400
232,FeI,6699.14,4.59,-2.101000000,14.01,7.22,    0.1000
233,FeI,6703.57,2.76,-3.060000000,70.91,7.29,    0.0300
234,FeI,6713.74,4.8,-1.500000000,28.81,7.27,    0.0600
235,FeI,6750.15,2.42,-2.618000000,114.81,7.32,    0.0000
236,FeI,6752.71,4.64,-1.204000000,50.51,7.23,    0.0900
237,FeI,6786.86,4.19,-1.970000000,40.11,7.28,    0.0400
