,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
74,FeI,5398.28,4.45,-0.630000000,100.71,7.45,    0.1400
75,FeI,5403.82,4.08,-1.034000000,110.81,7.75,    0.1500
76,FeI,5406.78,4.37,-1.620000000,68.51,7.68,    0.0900
77,FeI,5412.78,4.43,-1.716000000,48.61,7.46,    0.1200
78,FeII,5414.07,3.22,-3.580000000,35.21,7.23,    0.1900
79,FeI,5417.03,4.42,-1.580000000,64.61,7.61,    0.0200
80,FeII,5425.25,3.2,-3.220000000,53.31,7.28,    0.1300
81,FeI,5432.95,4.45,-0.940000000,101.51,7.76,    0.1600
82,FeI,5436.3,4.39,-1.440000000,74.51,7.63,    0.0400
83,FeI,5441.34,4.31,-1.630000000,66.71,7.59,    0.0000
84,FeI,5461.55,4.45,-1.800000000,59.71,7.77,    0.1800
85,FeI,5466.4,4.37,-0.630000000,110.51,7.56,    0.0300
86,FeI,5466.99,3.57,-2.233000000,81.81,7.64,    0.0500
87,FeI,5470.09,4.45,-1.710000000,58.21,7.65,    0.0600
88,FeI,5472.71,4.21,-1.495000000,89.91,7.82,    0.2200
89,FeI,5473.16,4.19,-2.040000000,52.61,7.57,    0.0100
90,FeI,5473.9,4.15,-0.720000000,119.41,7.58,    0.0000
91,FeI,5483.1,4.15,-1.392000000,81.21,7.46,    0.1300
92,FeI,5487.14,4.42,-1.430000000,77.81,7.73,    0.1300
93,FeI,5491.83,4.19,-2.188000000,39.31,7.46,    0.1200
94,FeI,5493.5,4.1,-1.480000000,83.51,7.54,    0.0500
95,FeI,5494.46,4.08,-1.990000000,65.51,7.65,    0.0600
96,FeI,5522.45,4.21,-1.450000000,75.21,7.45,    0.1300
97,FeI,5525.54,4.23,-1.084000000,90.81,7.44,    0.1400
98,FeI,5528.9,4.47,-1.920000000,48.91,7.71,    0.1100
99,FeII,5534.84,3.24,-2.865000000,84.21,7.7,    0.2800
100,FeI,5536.58,2.83,-3.710000000,39.31,7.4,    0.1900
101,FeI,5538.52,4.22,-1.540000000,73.81,7.53,    0.0500
102,FeI,5539.28,3.64,-2.560000000,57.81,7.55,    0.0300
103,FeI,5539.82,4.29,-2.430000000,30.81,7.66,    0.0600
104,FeI,5543.15,3.7,-1.470000000,102.01,7.46,    0.1200
105,FeI,5543.94,4.22,-1.040000000,96.81,7.51,    0.0800
106,FeI,5546.51,4.37,-1.210000000,90.71,7.72,    0.1300
107,FeI,5549.95,3.7,-2.810000000,39.11,7.51,    0.0800
108,FeI,5552.69,4.96,-1.890000000,22.31,7.67,    0.0700
109,FeI,5559.64,4.99,-1.730000000,22.51,7.55,    0.0400
110,FeI,5560.21,4.43,-1.090000000,81.61,7.48,    0.1000
111,FeI,5584.76,3.57,-2.220000000,89.51,7.78,    0.1900
112,FeI,5587.57,4.14,-1.750000000,75.51,7.69,    0.1000
113,FeI,5618.63,4.21,-1.255000000,85.51,7.46,    0.1200
114,FeI,5619.6,4.39,-1.600000000,73.61,7.77,    0.1800
115,FeI,5633.95,4.99,-0.230000000,96.91,7.61,    0.0200
116,FeI,5635.82,4.26,-1.790000000,69.21,7.71,    0.1200
117,FeI,5636.7,3.64,-2.510000000,57.21,7.48,    0.1000
118,FeI,5638.26,4.22,-0.720000000,111.91,7.49,    0.1000
119,FeI,5641.43,4.26,-1.080000000,109.71,7.84,    0.2500
120,FeI,5649.99,5.1,-0.820000000,62.01,7.59,    0.0000
121,FeI,5650.7,5.09,-0.860000000,66.11,7.7,    0.1100
122,FeI,5651.47,4.47,-1.900000000,47.21,7.65,    0.0600
123,FeI,5652.32,4.26,-1.850000000,61.21,7.62,    0.0300
124,FeI,5653.86,4.39,-1.540000000,73.41,7.7,    0.1100
125,FeI,5655.18,5.06,-0.600000000,81.21,7.65,    0.0600
126,FeI,5655.49,4.26,-0.980000000,99.41,7.58,    0.0100
127,FeI,5661.34,4.28,-1.756000000,60.81,7.55,    0.0400
128,FeI,5679.02,4.65,-0.820000000,88.31,7.58,    0.0100
129,FeI,5680.24,4.19,-2.480000000,40.91,7.78,    0.1900
130,FeI,5686.53,4.55,-0.445000000,109.41,7.59,    0.0000
131,FeI,5691.5,4.3,-1.450000000,82.91,7.71,    0.1200
132,FeI,5696.09,4.55,-1.720000000,37.91,7.38,    0.2100
133,FeI,5698.02,3.64,-2.580000000,54.81,7.5,    0.0900
134,FeI,5705.46,4.3,-1.355000000,73.91,7.42,    0.1600
135,FeI,5712.13,3.42,-1.994000000,104.61,7.63,    0.0300
136,FeI,5717.83,4.28,-0.990000000,101.51,7.61,    0.0100
137,FeI,5731.76,4.26,-1.200000000,98.41,7.72,    0.1300
138,FeI,5732.3,4.99,-1.460000000,39.51,7.66,    0.0600
139,FeI,5741.85,4.26,-1.672000000,67.81,7.56,    0.0200
140,FeI,5742.96,4.18,-2.410000000,43.11,7.74,    0.1400
141,FeI,5754.4,3.64,-2.600000000,55.21,7.53,    0.0600
142,FeI,5760.34,3.64,-2.390000000,63.41,7.47,    0.1100
143,FeI,5837.7,4.29,-2.240000000,31.41,7.46,    0.1200
144,FeI,5838.37,3.94,-2.240000000,57.11,7.54,    0.0400
145,FeI,5849.68,3.7,-2.890000000,35.31,7.5,    0.0900
146,FeI,5853.15,1.48,-5.180000000,63.91,7.63,    0.0400
147,FeI,5855.08,4.61,-1.478000000,52.31,7.48,    0.1100
148,FeI,5858.78,4.22,-2.160000000,42.31,7.52,    0.0700
149,FeI,5873.21,4.26,-2.040000000,61.91,7.81,    0.2200
150,FeI,5879.49,4.61,-2.040000000,35.11,7.7,    0.1100
151,FeI,5880.03,4.56,-1.840000000,33.21,7.41,    0.1800
152,FeI,5881.28,4.61,-1.740000000,43.31,7.56,    0.0300
153,FeI,5883.82,3.96,-1.260000000,104.31,7.5,    0.0900
154,FeI,5898.22,4.73,-1.730000000,38.61,7.6,    0.0100
155,FeI,5905.67,4.65,-0.690000000,88.31,7.44,    0.1400
156,FeI,5909.97,3.21,-2.587000000,93.71,7.72,    0.1300
157,FeI,5927.79,4.65,-0.990000000,70.71,7.39,    0.2000
158,FeI,5929.68,4.55,-1.310000000,73.91,7.65,    0.0600
159,FeI,5930.18,4.65,-0.230000000,119.61,7.56,    0.0300
160,FeI,5934.65,3.93,-1.070000000,116.81,7.5,    0.0900
161,FeI,5940.99,4.18,-2.050000000,57.01,7.63,    0.0300
162,FeI,5952.72,3.98,-1.340000000,105.51,7.62,    0.0200
163,FeII,5991.37,3.15,-3.647000000,50.21,7.59,    0.1700
164,FeI,6012.21,2.22,-4.038000000,86.31,7.81,    0.2100
165,FeI,6027.05,4.08,-1.089000000,106.21,7.56,    0.0300
166,FeI,6056.0,4.73,-0.320000000,101.71,7.4,    0.1900
167,FeI,6079.01,4.65,-1.020000000,79.01,7.57,    0.0100
168,FeI,6082.71,2.22,-3.576000000,101.71,7.65,    0.0600
169,FeII,6084.1,3.2,-3.881000000,36.71,7.56,    0.1400
170,FeI,6093.64,4.61,-1.400000000,62.41,7.58,    0.0100
171,FeI,6094.37,4.65,-1.840000000,47.91,7.79,    0.2000
172,FeI,6096.66,3.98,-1.830000000,78.01,7.56,    0.0200
173,FeII,6113.32,3.22,-4.230000000,24.01,7.6,    0.1800
174,FeI,6120.25,0.92,-5.970000000,62.31,7.66,    0.0600
175,FeI,6127.91,4.14,-1.399000000,89.91,7.59,    0.0000
176,FeII,6149.25,3.89,-2.841000000,44.51,7.48,    0.0600
177,FeI,6151.62,2.18,-3.295000000,112.11,7.52,    0.0600
178,FeI,6157.73,4.08,-1.160000000,110.11,7.71,    0.1200
179,FeI,6165.36,4.14,-1.473000000,83.51,7.52,    0.0600
180,FeI,6180.2,2.73,-2.591000000,118.31,7.63,    0.0300
181,FeI,6187.99,3.94,-1.620000000,92.31,7.57,    0.0100
182,FeI,6226.73,3.88,-2.120000000,66.71,7.51,    0.0800
183,FeI,6229.23,2.84,-2.805000000,96.31,7.52,    0.0600
184,FeII,6238.39,3.89,-2.600000000,55.21,7.5,    0.0800
185,FeI,6240.65,2.22,-3.230000000,113.11,7.52,    0.0700
186,FeII,6247.56,3.89,-2.435000000,55.81,7.35,    0.0600
187,FeI,6270.22,2.86,-2.470000000,109.61,7.47,    0.1100
188,FeI,6271.28,3.33,-2.703000000,71.51,7.52,    0.0700
189,FeI,6311.5,2.83,-3.141000000,83.51,7.57,    0.0100
190,FeI,6315.81,4.08,-1.630000000,81.11,7.54,    0.0500
191,FeI,6338.88,4.8,-0.960000000,69.51,7.48,    0.1100
192,FeII,6369.46,2.89,-4.110000000,28.61,7.25,    0.1600
193,FeI,6380.74,4.19,-1.375000000,94.91,7.69,    0.1000
194,FeII,6416.92,3.89,-2.877000000,52.21,7.71,    0.2900
195,FeII,6432.68,2.89,-3.570000000,56.51,7.36,    0.0500
196,FeII,6456.38,3.9,-2.185000000,69.21,7.42,    0.0000
197,FeI,6495.74,4.84,-0.840000000,80.01,7.6,    0.0000
198,FeI,6496.47,4.8,-0.530000000,93.91,7.5,    0.0800
199,FeII,6516.08,2.89,-3.310000000,69.61,7.38,    0.0300
200,FeI,6518.37,2.83,-2.438000000,111.31,7.4,    0.1900
201,FeI,6533.93,4.56,-1.360000000,73.51,7.66,    0.0700
202,FeI,6569.21,4.73,-0.380000000,108.61,7.55,    0.0300
203,FeI,6574.23,0.99,-5.004000000,111.81,7.62,    0.0200
204,FeI,6581.21,1.48,-4.679000000,98.81,7.68,    0.0800
205,FeI,6597.56,4.8,-0.970000000,73.41,7.55,    0.0300
206,FeI,6608.02,2.28,-3.930000000,76.31,7.51,    0.0700
207,FeI,6627.54,4.55,-1.590000000,62.01,7.66,    0.0700
208,FeI,6633.41,4.84,-1.390000000,59.81,7.76,    0.1600
209,FeI,6633.75,4.56,-0.799000000,97.21,7.54,    0.0400
210,FeI,6634.11,4.8,-1.330000000,52.61,7.52,    0.0700
211,FeI,6667.71,4.58,-2.112000000,32.11,7.66,    0.0600
212,FeI,6699.14,4.59,-2.101000000,25.81,7.52,    0.0700
213,FeI,6703.57,2.76,-3.060000000,92.91,7.54,    0.0500
214,FeI,6705.1,4.61,-0.870000000,81.31,7.38,    0.2000
215,FeI,6713.74,4.8,-1.500000000,44.81,7.54,    0.0500
216,FeI,6725.36,4.1,-2.100000000,49.21,7.4,    0.1800
217,FeI,6739.52,1.56,-4.794000000,71.71,7.38,    0.2000
218,FeI,6752.71,4.64,-1.204000000,74.51,7.61,    0.0200
219,FeI,6786.86,4.19,-1.970000000,58.31,7.54,    0.0500
220,FeI,6793.26,4.08,-2.326000000,42.91,7.49,    0.1000
221,FeI,6804.0,4.65,-1.496000000,54.81,7.55,    0.0400
222,FeI,6804.27,4.58,-1.813000000,41.41,7.54,    0.0400
223,FeI,6810.26,4.61,-0.986000000,81.31,7.48,    0.1100
