,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
117,FeI,5680.24,4.19,-2.480000000,46.21,7.96,    0.2300
118,FeI,5686.53,4.55,-0.445000000,110.21,7.62,    0.1000
119,FeI,5691.5,4.3,-1.450000000,86.61,7.83,    0.1000
120,FeI,5696.09,4.55,-1.720000000,45.21,7.6,    0.1300
121,FeI,5698.02,3.64,-2.580000000,60.11,7.68,    0.0500
122,FeI,5705.46,4.3,-1.355000000,78.71,7.58,    0.1400
123,FeI,5712.13,3.42,-1.994000000,103.81,7.62,    0.1000
124,FeI,5717.83,4.28,-0.990000000,105.11,7.69,    0.0400
125,FeI,5731.76,4.26,-1.200000000,102.51,7.82,    0.0900
126,FeI,5732.3,4.99,-1.460000000,45.31,7.86,    0.1200
127,FeI,5741.85,4.26,-1.672000000,72.61,7.72,    0.0000
128,FeI,5742.96,4.18,-2.410000000,52.51,7.99,    0.2600
129,FeI,5754.4,3.64,-2.600000000,60.21,7.7,    0.0300
130,FeI,5838.37,3.94,-2.240000000,53.31,7.55,    0.1800
131,FeI,5849.68,3.7,-2.890000000,45.51,7.78,    0.0400
132,FeI,5853.15,1.48,-5.180000000,72.31,7.85,    0.1100
133,FeI,5855.08,4.61,-1.478000000,58.51,7.67,    0.0600
134,FeI,5856.09,4.29,-1.327000000,82.61,7.64,    0.0800
135,FeI,5858.78,4.22,-2.160000000,48.01,7.7,    0.0200
136,FeI,5879.49,4.61,-2.040000000,40.21,7.88,    0.1500
137,FeI,5880.03,4.56,-1.840000000,36.81,7.56,    0.1700
138,FeI,5881.28,4.61,-1.740000000,50.61,7.78,    0.0400
139,FeI,5898.22,4.73,-1.730000000,39.81,7.71,    0.0200
140,FeI,5905.67,4.65,-0.690000000,92.91,7.55,    0.1700
141,FeI,5909.97,3.21,-2.587000000,97.91,7.85,    0.1100
142,FeI,5929.68,4.55,-1.310000000,76.71,7.77,    0.0300
143,FeI,5940.99,4.18,-2.050000000,55.31,7.68,    0.0500
144,FeI,5952.72,3.98,-1.340000000,111.21,7.71,    0.0100
145,FeII,5991.37,3.15,-3.647000000,46.81,7.99,    0.3200
146,FeI,6012.21,2.22,-4.038000000,89.11,7.93,    0.2000
147,FeI,6027.05,4.08,-1.089000000,105.81,7.59,    0.1400
148,FeI,6079.01,4.65,-1.020000000,81.61,7.68,    0.0500
149,FeI,6082.71,2.22,-3.576000000,103.21,7.74,    0.0100
150,FeII,6084.1,3.2,-3.881000000,30.31,7.86,    0.1900
151,FeI,6093.64,4.61,-1.400000000,66.51,7.73,    0.0000
152,FeI,6096.66,3.98,-1.830000000,81.81,7.69,    0.0400
153,FeII,6113.32,3.22,-4.230000000,18.51,7.86,    0.1900
154,FeI,6120.25,0.92,-5.970000000,67.91,7.81,    0.0800
155,FeI,6127.91,4.14,-1.399000000,93.11,7.74,    0.0000
156,FeII,6149.25,3.89,-2.841000000,35.81,7.73,    0.0600
157,FeI,6151.62,2.18,-3.295000000,109.61,7.52,    0.2000
158,FeI,6157.73,4.08,-1.160000000,114.91,7.87,    0.1300
159,FeI,6165.36,4.14,-1.473000000,84.71,7.63,    0.1000
160,FeI,6187.99,3.94,-1.620000000,96.21,7.68,    0.0400
161,FeI,6226.73,3.88,-2.120000000,68.11,7.61,    0.1200
162,FeI,6229.23,2.84,-2.805000000,95.41,7.57,    0.1600
163,FeII,6238.39,3.89,-2.600000000,46.91,7.79,    0.1100
164,FeI,6240.65,2.22,-3.230000000,110.01,7.5,    0.2200
165,FeII,6247.56,3.89,-2.435000000,41.41,7.49,    0.1700
166,FeI,6270.22,2.86,-2.470000000,111.01,7.55,    0.1800
167,FeI,6271.28,3.33,-2.703000000,79.81,7.74,    0.0000
168,FeI,6311.5,2.83,-3.141000000,88.11,7.74,    0.0000
169,FeI,6315.81,4.08,-1.630000000,87.21,7.73,    0.0000
170,FeI,6338.88,4.8,-0.960000000,72.11,7.6,    0.1300
171,FeI,6353.84,0.92,-6.477000000,40.41,7.85,    0.1200
172,FeI,6380.74,4.19,-1.375000000,100.61,7.87,    0.1300
173,FeII,6432.68,2.89,-3.570000000,40.81,7.49,    0.1700
174,FeII,6456.38,3.9,-2.185000000,54.11,7.57,    0.0900
175,FeI,6495.74,4.84,-0.840000000,84.41,7.73,    0.0000
176,FeI,6496.47,4.8,-0.530000000,99.41,7.64,    0.0900
177,FeII,6516.08,2.89,-3.310000000,62.11,7.71,    0.0400
178,FeI,6533.93,4.56,-1.360000000,79.51,7.84,    0.1100
179,FeI,6569.21,4.73,-0.380000000,114.81,7.66,    0.0700
180,FeI,6574.23,0.99,-5.004000000,110.51,7.65,    0.0700
181,FeI,6581.21,1.48,-4.679000000,102.61,7.82,    0.0800
182,FeI,6597.56,4.8,-0.970000000,76.91,7.69,    0.0400
183,FeI,6608.02,2.28,-3.930000000,84.71,7.74,    0.0000
184,FeI,6627.54,4.55,-1.590000000,68.61,7.87,    0.1300
185,FeI,6633.75,4.56,-0.799000000,101.31,7.65,    0.0800
186,FeI,6699.14,4.59,-2.101000000,34.01,7.79,    0.0500
187,FeI,6703.57,2.76,-3.060000000,94.91,7.65,    0.0700
188,FeI,6705.1,4.61,-0.870000000,86.31,7.56,    0.1700
189,FeI,6713.74,4.8,-1.500000000,51.01,7.75,    0.0100
190,FeI,6725.36,4.1,-2.100000000,54.11,7.58,    0.1500
191,FeI,6739.52,1.56,-4.794000000,75.81,7.52,    0.2000
192,FeI,6786.86,4.19,-1.970000000,60.71,7.66,    0.0600
193,FeI,6793.26,4.08,-2.326000000,49.01,7.69,    0.0300
