,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
136,FeII,6113.32,3.22,-4.230000000,24.11,7.74,    0.2400
137,FeI,6120.25,0.92,-5.970000000,80.41,7.69,    0.0400
138,FeI,6127.91,4.14,-1.399000000,100.31,7.64,    0.0000
139,FeII,6149.25,3.89,-2.841000000,43.51,7.63,    0.1300
140,FeI,6165.36,4.14,-1.473000000,91.91,7.54,    0.1000
141,FeI,6187.99,3.94,-1.620000000,101.71,7.58,    0.0600
142,FeI,6226.73,3.88,-2.120000000,71.31,7.47,    0.1800
143,FeI,6229.23,2.84,-2.805000000,105.71,7.48,    0.1700
144,FeII,6238.39,3.89,-2.600000000,54.21,7.64,    0.1400
145,FeII,6247.56,3.89,-2.435000000,49.11,7.37,    0.1300
146,FeI,6271.28,3.33,-2.703000000,85.01,7.6,    0.0500
147,FeI,6311.5,2.83,-3.141000000,96.01,7.6,    0.0400
148,FeI,6315.81,4.08,-1.630000000,93.21,7.62,    0.0200
149,FeI,6338.88,4.8,-0.960000000,78.31,7.55,    0.0900
150,FeI,6353.84,0.92,-6.477000000,52.81,7.76,    0.1100
151,FeII,6369.46,2.89,-4.110000000,22.11,7.21,    0.2900
152,FeI,6380.74,4.19,-1.375000000,111.81,7.86,    0.2000
153,FeII,6416.92,3.89,-2.877000000,52.61,7.9,    0.3900
154,FeII,6432.68,2.89,-3.570000000,50.11,7.36,    0.1300
155,FeII,6456.38,3.9,-2.185000000,63.61,7.46,    0.0300
156,FeI,6495.74,4.84,-0.840000000,90.01,7.67,    0.0200
157,FeI,6496.47,4.8,-0.530000000,104.81,7.58,    0.0600
158,FeII,6516.08,2.89,-3.310000000,69.51,7.51,    0.0000
159,FeI,6533.93,4.56,-1.360000000,82.01,7.71,    0.0600
160,FeI,6597.56,4.8,-0.970000000,80.51,7.58,    0.0600
161,FeI,6608.02,2.28,-3.930000000,95.01,7.62,    0.0200
162,FeI,6627.54,4.55,-1.590000000,73.21,7.77,    0.1200
163,FeI,6633.75,4.56,-0.799000000,106.61,7.58,    0.0700
164,FeI,6634.11,4.8,-1.330000000,53.41,7.47,    0.1800
165,FeI,6667.71,4.58,-2.112000000,45.71,7.86,    0.2100
166,FeI,6699.14,4.59,-2.101000000,37.21,7.7,    0.0500
167,FeI,6703.57,2.76,-3.060000000,108.71,7.61,    0.0300
168,FeI,6705.1,4.61,-0.870000000,91.91,7.47,    0.1800
169,FeI,6713.74,4.8,-1.500000000,52.81,7.62,    0.0200
170,FeI,6725.36,4.1,-2.100000000,58.61,7.47,    0.1700
171,FeI,6786.86,4.19,-1.970000000,69.61,7.63,    0.0100
172,FeI,6793.26,4.08,-2.326000000,52.31,7.56,    0.0800
173,FeI,6804.0,4.65,-1.496000000,67.11,7.69,    0.0400
174,FeI,6804.27,4.58,-1.813000000,50.11,7.63,    0.0100
