,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
135,FeI,5732.3,4.99,-1.460000000,35.31,7.56,    0.0800
136,FeI,5741.85,4.26,-1.672000000,67.41,7.54,    0.0600
137,FeI,5742.96,4.18,-2.410000000,41.11,7.67,    0.1800
138,FeI,5754.4,3.64,-2.600000000,53.01,7.45,    0.0300
139,FeI,5760.34,3.64,-2.390000000,61.41,7.4,    0.0700
140,FeI,5837.7,4.29,-2.240000000,31.31,7.43,    0.0400
141,FeI,5838.37,3.94,-2.240000000,56.11,7.49,    0.0100
142,FeI,5849.68,3.7,-2.890000000,33.91,7.42,    0.0500
143,FeI,5853.15,1.48,-5.180000000,61.11,7.49,    0.0100
144,FeI,5855.08,4.61,-1.478000000,47.51,7.37,    0.1100
145,FeI,5856.09,4.29,-1.327000000,68.31,7.27,    0.2100
146,FeI,5858.78,4.22,-2.160000000,37.71,7.4,    0.0800
147,FeI,5879.49,4.61,-2.040000000,32.71,7.63,    0.1500
148,FeI,5881.28,4.61,-1.740000000,37.51,7.42,    0.0500
149,FeI,5883.82,3.96,-1.260000000,95.51,7.3,    0.1800
150,FeI,5898.22,4.73,-1.730000000,31.01,7.43,    0.0500
151,FeI,5902.47,4.59,-1.710000000,33.21,7.3,    0.1800
152,FeI,5905.67,4.65,-0.690000000,83.71,7.34,    0.1300
153,FeI,5909.97,3.21,-2.587000000,91.71,7.65,    0.1700
154,FeI,5916.25,2.45,-2.994000000,112.91,7.59,    0.1100
155,FeI,5927.79,4.65,-0.990000000,67.51,7.32,    0.1600
156,FeI,5929.68,4.55,-1.310000000,66.11,7.49,    0.0100
157,FeI,5930.18,4.65,-0.230000000,113.41,7.42,    0.0600
158,FeI,5934.65,3.93,-1.070000000,110.11,7.33,    0.1400
159,FeI,5940.99,4.18,-2.050000000,50.81,7.49,    0.0000
160,FeI,5952.72,3.98,-1.340000000,97.01,7.42,    0.0500
161,FeII,5991.37,3.15,-3.647000000,39.91,7.53,    0.1900
162,FeI,6003.01,3.88,-1.100000000,114.01,7.37,    0.1000
163,FeI,6012.21,2.22,-4.038000000,80.21,7.63,    0.1500
164,FeI,6027.05,4.08,-1.089000000,95.81,7.33,    0.1400
165,FeI,6056.0,4.73,-0.320000000,95.31,7.27,    0.2100
166,FeI,6079.01,4.65,-1.020000000,73.01,7.45,    0.0200
167,FeI,6082.71,2.22,-3.576000000,96.11,7.49,    0.0100
168,FeII,6084.1,3.2,-3.881000000,27.31,7.48,    0.1500
169,FeI,6093.64,4.61,-1.400000000,56.51,7.46,    0.0200
170,FeI,6094.37,4.65,-1.840000000,44.01,7.7,    0.2200
171,FeI,6096.66,3.98,-1.830000000,71.91,7.42,    0.0500
172,FeII,6113.32,3.22,-4.230000000,16.61,7.5,    0.1700
173,FeI,6120.25,0.92,-5.970000000,62.51,7.55,    0.0700
174,FeI,6127.91,4.14,-1.399000000,81.71,7.42,    0.0500
175,FeII,6149.25,3.89,-2.841000000,33.11,7.38,    0.0400
176,FeI,6151.62,2.18,-3.295000000,104.71,7.32,    0.1500
177,FeI,6157.73,4.08,-1.160000000,101.21,7.53,    0.0500
178,FeI,6165.36,4.14,-1.473000000,75.51,7.36,    0.1200
179,FeI,6180.2,2.73,-2.591000000,108.41,7.39,    0.0800
180,FeI,6187.99,3.94,-1.620000000,83.61,7.38,    0.0900
181,FeI,6226.73,3.88,-2.120000000,60.01,7.36,    0.1100
182,FeI,6229.23,2.84,-2.805000000,85.71,7.27,    0.2000
183,FeII,6238.39,3.89,-2.600000000,41.21,7.37,    0.0300
184,FeI,6240.65,2.22,-3.230000000,104.41,7.29,    0.1800
185,FeII,6247.56,3.89,-2.435000000,43.21,7.26,    0.0700
186,FeI,6271.28,3.33,-2.703000000,65.51,7.37,    0.1100
187,FeI,6311.5,2.83,-3.141000000,78.01,7.43,    0.0500
188,FeI,6315.81,4.08,-1.630000000,76.31,7.43,    0.0400
189,FeI,6338.88,4.8,-0.960000000,63.71,7.37,    0.1100
190,FeI,6353.84,0.92,-6.477000000,32.11,7.52,    0.0300
191,FeI,6364.36,4.8,-1.330000000,62.61,7.72,    0.2300
192,FeII,6369.46,2.89,-4.110000000,20.51,7.17,    0.1600
193,FeI,6380.74,4.19,-1.375000000,85.21,7.5,    0.0100
194,FeII,6432.68,2.89,-3.570000000,43.31,7.24,    0.0800
195,FeII,6456.38,3.9,-2.185000000,54.81,7.31,    0.0200
196,FeI,6475.62,2.56,-2.941000000,119.41,7.69,    0.2100
197,FeI,6496.47,4.8,-0.530000000,86.31,7.36,    0.1100
198,FeI,6533.93,4.56,-1.360000000,66.41,7.52,    0.0400
199,FeI,6569.21,4.73,-0.380000000,100.91,7.41,    0.0700
200,FeI,6574.23,0.99,-5.004000000,106.41,7.44,    0.0300
201,FeI,6581.21,1.48,-4.679000000,89.91,7.44,    0.0300
202,FeI,6597.56,4.8,-0.970000000,67.01,7.43,    0.0400
203,FeI,6608.02,2.28,-3.930000000,73.01,7.39,    0.0800
204,FeI,6627.54,4.55,-1.590000000,56.51,7.56,    0.0700
205,FeI,6633.41,4.84,-1.390000000,55.21,7.67,    0.1900
206,FeI,6633.75,4.56,-0.799000000,90.01,7.4,    0.0700
207,FeI,6634.11,4.8,-1.330000000,49.51,7.46,    0.0200
208,FeI,6648.08,1.01,-5.918000000,70.21,7.7,    0.2200
209,FeI,6663.23,4.56,-1.200000000,62.31,7.29,    0.1800
210,FeI,6667.71,4.58,-2.112000000,33.21,7.66,    0.1800
211,FeI,6699.14,4.59,-2.101000000,23.31,7.43,    0.0400
212,FeI,6703.57,2.76,-3.060000000,85.71,7.37,    0.1100
213,FeI,6713.74,4.8,-1.500000000,41.31,7.46,    0.0100
214,FeI,6725.36,4.1,-2.100000000,45.41,7.31,    0.1700
215,FeI,6739.52,1.56,-4.794000000,69.41,7.26,    0.2100
216,FeI,6752.71,4.64,-1.204000000,67.31,7.48,    0.0000
217,FeI,6786.86,4.19,-1.970000000,54.01,7.44,    0.0300
218,FeI,6793.26,4.08,-2.326000000,39.71,7.4,    0.0800
219,FeI,6804.0,4.65,-1.496000000,50.41,7.46,    0.0100
220,FeI,6804.27,4.58,-1.813000000,37.91,7.46,    0.0200
