,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
54,FeI,5187.91,4.14,-1.371000000,82.41,7.46,    0.2200
55,FeI,5217.92,3.64,-1.719000000,76.11,7.04,    0.1900
56,FeI,5228.38,4.22,-1.190000000,88.51,7.46,    0.2200
57,FeII,5234.62,3.22,-2.180000000,80.61,6.96,    0.0600
58,FeI,5236.2,4.19,-1.497000000,59.11,7.11,    0.1200
59,FeI,5242.49,3.63,-0.967000000,110.51,7.08,    0.1500
60,FeI,5243.78,4.26,-1.050000000,83.11,7.24,    0.0000
61,FeI,5253.02,2.28,-3.840000000,59.31,7.12,    0.1100
62,FeI,5253.46,3.28,-1.579000000,104.31,7.03,    0.2000
63,FeII,5256.93,2.89,-4.182000000,15.61,6.91,    0.1200
64,FeII,5264.8,3.23,-3.130000000,37.51,6.88,    0.1500
65,FeI,5267.27,4.37,-1.596000000,50.71,7.25,    0.0000
66,FeII,5284.1,2.89,-3.195000000,61.91,7.15,    0.1100
67,FeI,5285.13,4.43,-1.660000000,46.01,7.29,    0.0500
68,FeI,5288.52,3.7,-1.493000000,91.61,7.23,    0.0000
69,FeI,5293.96,4.14,-1.770000000,54.01,7.23,    0.0100
70,FeI,5294.55,3.64,-2.760000000,38.51,7.3,    0.0600
71,FeI,5295.31,4.42,-1.590000000,45.11,7.18,    0.0500
72,FeI,5298.78,3.64,-2.016000000,79.91,7.41,    0.1700
73,FeI,5315.07,4.37,-1.650000000,57.51,7.43,    0.1900
74,FeI,5320.04,3.64,-2.440000000,48.51,7.18,    0.0500
75,FeI,5321.11,4.43,-1.089000000,64.11,7.07,    0.1600
76,FeI,5322.04,2.28,-2.802000000,106.01,7.11,    0.1300
77,FeII,5325.55,3.22,-3.160000000,41.31,7.0,    0.0300
78,FeI,5326.14,3.57,-2.071000000,76.41,7.31,    0.0700
79,FeI,5329.99,4.08,-1.196000000,89.11,7.35,    0.1100
80,FeI,5373.71,4.47,-0.710000000,82.91,7.12,    0.1100
81,FeI,5376.83,4.29,-2.210000000,33.31,7.42,    0.1800
82,FeI,5379.57,3.7,-1.514000000,89.91,7.2,    0.0300
83,FeI,5386.33,4.15,-1.670000000,53.01,7.1,    0.1300
84,FeI,5389.48,4.42,-0.410000000,96.31,7.03,    0.2000
85,FeI,5398.28,4.45,-0.630000000,85.01,7.06,    0.1700
86,FeI,5403.82,4.08,-1.034000000,95.41,7.33,    0.0900
87,FeI,5406.78,4.37,-1.620000000,56.41,7.38,    0.1400
88,FeI,5409.13,4.37,-1.200000000,80.81,7.46,    0.2200
89,FeI,5412.78,4.43,-1.716000000,37.71,7.18,    0.0500
90,FeII,5414.07,3.22,-3.580000000,22.21,6.9,    0.1300
91,FeI,5417.03,4.42,-1.580000000,50.21,7.27,    0.0200
92,FeII,5425.25,3.2,-3.220000000,38.81,6.98,    0.0500
93,FeI,5432.95,4.45,-0.940000000,86.51,7.39,    0.1500
94,FeI,5436.3,4.39,-1.440000000,60.01,7.29,    0.0500
95,FeI,5441.34,4.31,-1.630000000,52.71,7.25,    0.0000
96,FeI,5461.55,4.45,-1.800000000,48.31,7.49,    0.2400
97,FeI,5466.4,4.37,-0.630000000,98.51,7.25,    0.0100
98,FeI,5466.99,3.57,-2.233000000,64.11,7.19,    0.0400
99,FeI,5470.09,4.45,-1.710000000,47.51,7.38,    0.1400
100,FeI,5473.16,4.19,-2.040000000,40.01,7.26,    0.0200
101,FeI,5473.9,4.15,-0.720000000,100.91,7.14,    0.0900
102,FeI,5483.1,4.15,-1.392000000,70.31,7.17,    0.0600
103,FeI,5487.14,4.42,-1.430000000,62.51,7.36,    0.1200
104,FeI,5491.83,4.19,-2.188000000,25.41,7.09,    0.1400
105,FeI,5493.5,4.1,-1.480000000,68.01,7.15,    0.0800
106,FeI,5494.46,4.08,-1.990000000,51.31,7.3,    0.0600
107,FeI,5522.45,4.21,-1.450000000,62.21,7.13,    0.1100
108,FeI,5525.54,4.23,-1.084000000,76.21,7.08,    0.1600
109,FeII,5534.84,3.24,-2.865000000,61.91,7.23,    0.2000
110,FeI,5536.58,2.83,-3.710000000,30.61,7.1,    0.1300
111,FeI,5538.52,4.22,-1.540000000,65.21,7.3,    0.0500
112,FeI,5539.28,3.64,-2.560000000,46.61,7.25,    0.0100
113,FeI,5539.82,4.29,-2.430000000,18.41,7.27,    0.0300
114,FeI,5543.15,3.7,-1.470000000,88.01,7.09,    0.1500
115,FeI,5543.94,4.22,-1.040000000,82.01,7.14,    0.1000
116,FeI,5546.51,4.37,-1.210000000,74.61,7.33,    0.0900
117,FeI,5549.95,3.7,-2.810000000,29.01,7.21,    0.0200
118,FeI,5552.69,4.96,-1.890000000,11.61,7.26,    0.0100
119,FeI,5554.89,4.55,-0.270000000,115.31,7.36,    0.1200
120,FeI,5560.21,4.43,-1.090000000,67.41,7.14,    0.1000
121,FeI,5573.1,4.19,-1.295000000,84.81,7.45,    0.2000
122,FeI,5584.76,3.57,-2.220000000,72.61,7.34,    0.1000
123,FeI,5587.57,4.14,-1.750000000,61.31,7.34,    0.1000
124,FeI,5600.22,4.26,-1.420000000,62.91,7.18,    0.0500
125,FeI,5618.63,4.21,-1.255000000,71.01,7.1,    0.1300
126,FeI,5619.6,4.39,-1.600000000,60.71,7.45,    0.2100
127,FeI,5633.95,4.99,-0.230000000,81.41,7.25,    0.0100
128,FeI,5635.82,4.26,-1.790000000,58.61,7.44,    0.2000
129,FeI,5636.7,3.64,-2.510000000,47.41,7.21,    0.0300
130,FeI,5638.26,4.22,-0.720000000,100.11,7.18,    0.0500
131,FeI,5641.43,4.26,-1.080000000,93.11,7.44,    0.2000
132,FeI,5649.99,5.1,-0.820000000,47.31,7.26,    0.0200
133,FeI,5650.7,5.09,-0.860000000,49.51,7.33,    0.0900
134,FeI,5651.47,4.47,-1.900000000,35.41,7.35,    0.1100
135,FeI,5652.32,4.26,-1.850000000,47.81,7.3,    0.0500
136,FeI,5653.86,4.39,-1.540000000,58.91,7.36,    0.1200
137,FeI,5655.18,5.06,-0.600000000,65.91,7.32,    0.0800
138,FeI,5655.49,4.26,-0.980000000,84.21,7.19,    0.0400
139,FeI,5661.34,4.28,-1.756000000,46.01,7.2,    0.0400
140,FeI,5662.52,4.18,-0.447000000,112.81,7.1,    0.1300
141,FeI,5679.02,4.65,-0.820000000,75.11,7.26,    0.0200
142,FeI,5680.24,4.19,-2.480000000,28.01,7.44,    0.1900
143,FeI,5686.53,4.55,-0.445000000,89.41,7.12,    0.1200
144,FeI,5691.5,4.3,-1.450000000,66.31,7.31,    0.0700
145,FeI,5696.09,4.55,-1.720000000,27.11,7.08,    0.1500
146,FeI,5698.02,3.64,-2.580000000,37.91,7.09,    0.1400
147,FeI,5705.46,4.3,-1.355000000,60.31,7.09,    0.1400
148,FeI,5712.13,3.42,-1.994000000,88.41,7.21,    0.0200
149,FeI,5717.83,4.28,-0.990000000,84.31,7.2,    0.0400
150,FeI,5731.76,4.26,-1.200000000,83.71,7.36,    0.1200
151,FeI,5732.3,4.99,-1.460000000,26.41,7.32,    0.0800
152,FeI,5741.85,4.26,-1.672000000,54.31,7.24,    0.0000
153,FeI,5742.96,4.18,-2.410000000,28.31,7.36,    0.1200
154,FeI,5754.4,3.64,-2.600000000,42.41,7.2,    0.0300
155,FeI,5760.34,3.64,-2.390000000,50.01,7.13,    0.1000
156,FeI,5837.7,4.29,-2.240000000,22.01,7.17,    0.0600
157,FeI,5838.37,3.94,-2.240000000,45.51,7.25,    0.0100
158,FeI,5849.68,3.7,-2.890000000,23.71,7.15,    0.0800
159,FeI,5853.15,1.48,-5.180000000,49.91,7.24,    0.0000
160,FeI,5855.08,4.61,-1.478000000,38.81,7.15,    0.0800
161,FeI,5858.78,4.22,-2.160000000,30.21,7.2,    0.0400
162,FeI,5879.49,4.61,-2.040000000,20.51,7.3,    0.0500
163,FeI,5880.03,4.56,-1.840000000,23.21,7.11,    0.1200
164,FeI,5881.28,4.61,-1.740000000,30.41,7.23,    0.0000
165,FeI,5883.82,3.96,-1.260000000,86.31,7.07,    0.1600
166,FeI,5898.22,4.73,-1.730000000,23.31,7.21,    0.0300
167,FeI,5902.47,4.59,-1.710000000,23.31,7.03,    0.2100
168,FeI,5905.67,4.65,-0.690000000,73.01,7.09,    0.1400
169,FeI,5909.97,3.21,-2.587000000,77.11,7.31,    0.0600
170,FeI,5916.25,2.45,-2.994000000,103.41,7.33,    0.0900
171,FeI,5927.79,4.65,-0.990000000,57.01,7.07,    0.1600
172,FeI,5929.68,4.55,-1.310000000,56.61,7.26,    0.0200
173,FeI,5930.18,4.65,-0.230000000,100.21,7.15,    0.0800
174,FeI,5934.65,3.93,-1.070000000,100.71,7.12,    0.1100
175,FeI,5940.99,4.18,-2.050000000,41.21,7.26,    0.0200
176,FeI,5952.72,3.98,-1.340000000,85.01,7.15,    0.0800
177,FeII,5991.37,3.15,-3.647000000,31.01,7.17,    0.1300
178,FeI,6003.01,3.88,-1.100000000,105.61,7.18,    0.0500
179,FeI,6008.56,3.88,-0.980000000,109.61,7.22,    0.0100
180,FeI,6012.21,2.22,-4.038000000,70.71,7.39,    0.1500
181,FeI,6024.06,4.55,-0.120000000,116.91,7.22,    0.0100
182,FeI,6027.05,4.08,-1.089000000,89.31,7.15,    0.0800
183,FeI,6056.0,4.73,-0.320000000,85.01,7.03,    0.2000
184,FeI,6079.01,4.65,-1.020000000,64.31,7.24,    0.0000
185,FeI,6082.71,2.22,-3.576000000,87.91,7.27,    0.0300
186,FeII,6084.1,3.2,-3.881000000,21.31,7.18,    0.1400
187,FeI,6093.64,4.61,-1.400000000,47.71,7.24,    0.0000
188,FeI,6094.37,4.65,-1.840000000,34.51,7.47,    0.2300
189,FeI,6096.66,3.98,-1.830000000,62.61,7.2,    0.0300
190,FeII,6113.32,3.22,-4.230000000,11.91,7.19,    0.1500
191,FeI,6120.25,0.92,-5.970000000,52.51,7.33,    0.0900
192,FeI,6127.91,4.14,-1.399000000,72.41,7.18,    0.0500
193,FeII,6149.25,3.89,-2.841000000,26.61,7.07,    0.0300
194,FeI,6151.62,2.18,-3.295000000,97.91,7.13,    0.1100
195,FeI,6157.73,4.08,-1.160000000,89.91,7.23,    0.0000
196,FeI,6165.36,4.14,-1.473000000,66.11,7.12,    0.1100
197,FeI,6173.33,2.22,-2.880000000,114.81,7.12,    0.1100
198,FeI,6180.2,2.73,-2.591000000,99.71,7.16,    0.0700
199,FeI,6187.99,3.94,-1.620000000,75.51,7.18,    0.0500
200,FeI,6200.31,2.61,-2.433000000,117.21,7.2,    0.0300
201,FeI,6226.73,3.88,-2.120000000,51.71,7.16,    0.0700
202,FeI,6229.23,2.84,-2.805000000,80.51,7.12,    0.1200
203,FeI,6232.64,3.65,-1.235000000,110.51,7.18,    0.0600
204,FeII,6238.39,3.89,-2.600000000,37.11,7.13,    0.0900
205,FeI,6240.65,2.22,-3.230000000,97.51,7.1,    0.1300
206,FeII,6247.56,3.89,-2.435000000,32.91,6.86,    0.1700
207,FeI,6270.22,2.86,-2.470000000,93.81,7.07,    0.1600
208,FeI,6271.28,3.33,-2.703000000,56.51,7.15,    0.0800
209,FeI,6311.5,2.83,-3.141000000,69.51,7.21,    0.0200
210,FeI,6315.81,4.08,-1.630000000,68.31,7.23,    0.0100
211,FeI,6322.68,2.59,-2.430000000,117.41,7.16,    0.0800
212,FeI,6338.88,4.8,-0.960000000,56.41,7.18,    0.0500
213,FeI,6344.15,2.43,-2.919000000,114.41,7.39,    0.1400
214,FeI,6353.84,0.92,-6.477000000,22.41,7.25,    0.0100
215,FeI,6364.36,4.8,-1.330000000,49.21,7.42,    0.1800
216,FeII,6369.46,2.89,-4.110000000,16.31,6.9,    0.1300
217,FeI,6380.74,4.19,-1.375000000,77.41,7.29,    0.0500
218,FeI,6408.02,3.69,-1.005000000,118.41,7.11,    0.1200
219,FeII,6432.68,2.89,-3.570000000,36.71,6.95,    0.0800
220,FeII,6456.38,3.9,-2.185000000,47.61,7.0,    0.0300
221,FeI,6475.62,2.56,-2.941000000,103.51,7.33,    0.0800
222,FeI,6481.87,2.28,-2.981000000,111.01,7.16,    0.0700
223,FeI,6495.74,4.84,-0.840000000,54.51,7.07,    0.1600
224,FeI,6496.47,4.8,-0.530000000,80.41,7.21,    0.0200
225,FeI,6498.94,0.96,-4.687000000,117.01,7.26,    0.0100
226,FeII,6516.08,2.89,-3.310000000,47.71,6.95,    0.0800
227,FeI,6533.93,4.56,-1.360000000,56.41,7.29,    0.0500
228,FeI,6569.21,4.73,-0.380000000,89.71,7.16,    0.0700
229,FeI,6574.23,0.99,-5.004000000,96.21,7.19,    0.0400
230,FeI,6575.02,2.59,-2.710000000,111.81,7.28,    0.0400
231,FeI,6581.21,1.48,-4.679000000,79.71,7.2,    0.0300
232,FeI,6597.56,4.8,-0.970000000,57.61,7.21,    0.0200
233,FeI,6608.02,2.28,-3.930000000,62.91,7.16,    0.0700
234,FeI,6609.11,2.56,-2.691000000,112.41,7.23,    0.0000
235,FeI,6627.54,4.55,-1.590000000,45.31,7.3,    0.0600
236,FeI,6633.41,4.84,-1.390000000,44.31,7.42,    0.1800
237,FeI,6633.75,4.56,-0.799000000,78.61,7.15,    0.0900
238,FeI,6634.11,4.8,-1.330000000,45.41,7.34,    0.0900
239,FeI,6648.08,1.01,-5.918000000,58.71,7.46,    0.2200
240,FeI,6663.23,4.56,-1.200000000,51.81,7.04,    0.1900
241,FeI,6699.14,4.59,-2.101000000,18.21,7.25,    0.0100
242,FeI,6703.57,2.76,-3.060000000,76.91,7.15,    0.0800
243,FeI,6713.74,4.8,-1.500000000,32.51,7.24,    0.0000
244,FeI,6725.36,4.1,-2.100000000,36.11,7.09,    0.1500
245,FeI,6750.15,2.42,-2.618000000,119.11,7.09,    0.1400
246,FeI,6752.71,4.64,-1.204000000,56.81,7.23,    0.0000
247,FeI,6786.86,4.19,-1.970000000,45.01,7.23,    0.0000
248,FeI,6793.26,4.08,-2.326000000,29.01,7.13,    0.1000
249,FeI,6804.0,4.65,-1.496000000,36.91,7.16,    0.0800
250,FeI,6804.27,4.58,-1.813000000,29.51,7.24,    0.0000
251,FeI,6810.26,4.61,-0.986000000,66.81,7.16,    0.0700
