,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
158,FeI,5898.22,4.73,-1.730000000,32.41,7.47,    0.0700
159,FeI,5902.47,4.59,-1.710000000,28.01,7.19,    0.2000
160,FeI,5905.67,4.65,-0.690000000,80.91,7.35,    0.0400
161,FeI,5909.97,3.21,-2.587000000,69.51,7.27,    0.1200
162,FeI,5916.25,2.45,-2.994000000,95.41,7.32,    0.0700
163,FeI,5927.79,4.65,-0.990000000,63.21,7.27,    0.1200
164,FeI,5929.68,4.55,-1.310000000,66.21,7.53,    0.1400
165,FeI,5930.18,4.65,-0.230000000,113.61,7.51,    0.1200
166,FeI,5934.65,3.93,-1.070000000,104.91,7.34,    0.0500
167,FeI,5940.99,4.18,-2.050000000,43.31,7.37,    0.0200
168,FeI,5952.72,3.98,-1.340000000,93.61,7.44,    0.0500
169,FeII,5991.37,3.15,-3.647000000,38.01,7.33,    0.1100
170,FeI,6003.01,3.88,-1.100000000,111.51,7.43,    0.0400
171,FeI,6008.56,3.88,-0.980000000,118.41,7.55,    0.1600
172,FeI,6012.21,2.22,-4.038000000,63.01,7.37,    0.0200
173,FeI,6027.05,4.08,-1.089000000,90.61,7.3,    0.0900
174,FeI,6056.0,4.73,-0.320000000,95.01,7.33,    0.0500
175,FeI,6079.01,4.65,-1.020000000,70.41,7.44,    0.0500
176,FeII,6084.1,3.2,-3.881000000,27.01,7.32,    0.1000
177,FeI,6093.64,4.61,-1.400000000,54.21,7.44,    0.0400
178,FeI,6096.66,3.98,-1.830000000,66.51,7.36,    0.0200
179,FeII,6113.32,3.22,-4.230000000,15.01,7.29,    0.0700
180,FeI,6127.91,4.14,-1.399000000,76.01,7.36,    0.0300
181,FeI,6136.99,2.2,-2.950000000,112.81,7.31,    0.0800
182,FeII,6149.25,3.89,-2.841000000,36.21,7.3,    0.0900
183,FeI,6157.73,4.08,-1.160000000,90.91,7.37,    0.0100
184,FeI,6165.36,4.14,-1.473000000,70.11,7.29,    0.1000
185,FeI,6180.2,2.73,-2.591000000,93.21,7.17,    0.2200
186,FeI,6187.99,3.94,-1.620000000,78.21,7.34,    0.0500
187,FeI,6200.31,2.61,-2.433000000,111.71,7.26,    0.1200
188,FeI,6226.73,3.88,-2.120000000,56.11,7.32,    0.0600
189,FeI,6232.64,3.65,-1.235000000,117.11,7.46,    0.0700
190,FeII,6238.39,3.89,-2.600000000,45.81,7.32,    0.1000
191,FeII,6247.56,3.89,-2.435000000,49.71,7.26,    0.0400
192,FeI,6271.28,3.33,-2.703000000,55.71,7.23,    0.1600
193,FeI,6311.5,2.83,-3.141000000,63.31,7.2,    0.1800
194,FeI,6315.81,4.08,-1.630000000,69.91,7.35,    0.0400
195,FeI,6322.68,2.59,-2.430000000,113.81,7.25,    0.1300
196,FeI,6338.88,4.8,-0.960000000,64.41,7.41,    0.0200
197,FeI,6344.15,2.43,-2.919000000,108.71,7.43,    0.0400
198,FeI,6380.74,4.19,-1.375000000,79.21,7.42,    0.0300
199,FeII,6432.68,2.89,-3.570000000,42.61,7.07,    0.1400
200,FeII,6456.38,3.9,-2.185000000,60.91,7.29,    0.0800
201,FeI,6475.62,2.56,-2.941000000,93.71,7.27,    0.1200
202,FeI,6481.87,2.28,-2.981000000,104.21,7.18,    0.2100
203,FeI,6495.74,4.84,-0.840000000,64.31,7.33,    0.0600
204,FeI,6496.47,4.8,-0.530000000,86.81,7.43,    0.0300
205,FeII,6516.08,2.89,-3.310000000,59.21,7.2,    0.0100
206,FeI,6533.93,4.56,-1.360000000,64.11,7.51,    0.1200
207,FeI,6569.21,4.73,-0.380000000,99.21,7.44,    0.0500
208,FeI,6575.02,2.59,-2.710000000,104.61,7.29,    0.0900
209,FeI,6597.56,4.8,-0.970000000,66.21,7.45,    0.0500
210,FeI,6609.11,2.56,-2.691000000,106.91,7.28,    0.1100
211,FeI,6627.54,4.55,-1.590000000,52.41,7.5,    0.1000
212,FeI,6633.41,4.84,-1.390000000,52.01,7.62,    0.2300
213,FeI,6633.75,4.56,-0.799000000,90.71,7.48,    0.0800
214,FeI,6648.08,1.01,-5.918000000,45.51,7.36,    0.0200
215,FeI,6663.23,4.56,-1.200000000,56.31,7.2,    0.1900
216,FeI,6667.71,4.58,-2.112000000,25.51,7.49,    0.1000
217,FeI,6699.14,4.59,-2.101000000,21.51,7.39,    0.0000
218,FeI,6703.57,2.76,-3.060000000,71.41,7.16,    0.2300
219,FeI,6705.1,4.61,-0.870000000,71.81,7.24,    0.1400
220,FeI,6713.74,4.8,-1.500000000,39.81,7.44,    0.0500
221,FeI,6725.36,4.1,-2.100000000,38.91,7.2,    0.1800
222,FeI,6752.71,4.64,-1.204000000,61.51,7.39,    0.0000
223,FeI,6786.86,4.19,-1.970000000,51.71,7.42,    0.0300
224,FeI,6793.26,4.08,-2.326000000,31.11,7.24,    0.1500
225,FeI,6804.0,4.65,-1.496000000,45.61,7.38,    0.0100
226,FeI,6804.27,4.58,-1.813000000,33.41,7.37,    0.0200
227,FeI,6810.26,4.61,-0.986000000,72.31,7.34,    0.0400
