,element,obs_wavelength,obs_ep,obs_ew,abund
55,FeI,5365.396,3.573,41.8,6.176
56,FeI,5379.574,3.695,21.4,6.099
57,FeI,5389.479,4.415,38.7,6.098
58,FeI,5395.215,4.446,2.2,6.084
59,FeI,5398.277,4.446,26.6,6.093
60,FeI,5406.77,4.371,6.9,6.235
61,FeI,5409.133,4.371,11.3,6.012
62,FeI,5417.039,4.415,6.6,6.214
63,FeI,5436.297,4.386,8.6,6.21
64,FeI,5436.587,2.279,15.8,6.208
65,FeI,5441.354,4.312,6.4,6.251
66,FeI,5464.278,4.143,8.2,6.219
67,FeI,5470.092,4.446,6.7,6.427
68,FeI,5473.164,4.191,3.7,6.3
69,FeI,5473.9,4.154,28.5,5.907
70,FeI,5517.069,4.209,2.1,6.098
71,FeI,5522.447,4.209,9.3,6.169
72,FeI,5546.5,4.371,13.8,6.19
73,FeI,5568.867,3.635,1.3,6.094
74,FeI,5587.573,4.143,7.0,6.18
75,FeI,5618.631,4.209,11.1,6.107
76,FeI,5619.587,4.386,6.2,6.206
77,FeI,5636.696,3.64,3.2,6.176
78,FeI,5638.262,4.22,31.7,6.11
79,FeI,5650.02,5.099,4.9,6.2
80,FeI,5650.704,5.085,5.1,6.129
81,FeI,5651.47,4.473,2.8,6.275
82,FeI,5652.32,4.26,5.1,6.298
83,FeI,5653.889,4.386,6.0,6.115
84,FeI,5679.025,4.652,15.3,6.141
85,FeI,5731.762,4.256,14.5,6.105
86,FeI,5752.023,4.548,13.9,6.199
87,FeI,5753.121,4.26,33.3,6.108
88,FeI,5760.345,3.642,4.2,6.238
89,FeI,5775.08,4.22,16.1,6.118
90,FeI,5793.913,4.22,6.3,6.192
91,FeI,5814.805,4.283,4.3,6.305
92,FeI,5852.217,4.548,7.8,6.198
93,FeI,5853.149,1.485,3.7,6.424
94,FeI,5856.083,4.294,6.9,6.251
95,FeI,5858.779,4.22,2.3,6.312
96,FeI,5859.578,4.548,25.2,6.1
97,FeI,5881.279,4.607,1.9,6.231
98,FeI,5905.689,4.652,15.8,6.172
99,FeI,5916.249,2.453,22.5,6.177
100,FeI,5927.786,4.652,9.8,6.276
101,FeI,5929.667,4.548,7.9,6.214
102,FeI,5934.653,3.929,28.6,6.051
103,FeI,5984.814,4.733,30.0,6.068
104,FeI,5987.066,4.795,19.5,6.083
105,FeI,6003.01,3.882,36.2,6.032
106,FeI,6027.05,4.076,24.3,6.199
107,FeI,6093.666,4.607,5.1,6.224
108,FeI,6094.364,4.652,2.2,6.154
109,FeI,6096.662,3.984,7.1,6.155
110,FeI,6127.909,4.143,12.6,5.88
111,FeI,6165.361,4.143,10.1,6.173
112,FeI,6187.987,3.943,10.9,6.134
113,FeI,6213.429,2.223,54.8,6.179
114,FeI,6220.776,3.882,3.9,6.329
115,FeI,6226.73,3.883,5.8,6.243
116,FeI,6229.225,2.845,11.7,6.252
117,FeI,6302.494,3.686,41.5,6.131
118,FeI,6330.838,4.733,5.8,6.265
119,FeI,6335.328,2.198,73.3,6.198
120,FeI,6392.538,2.279,4.1,6.18
121,FeI,6436.411,4.186,2.8,6.521
122,FeI,6496.469,4.795,14.8,6.093
123,FeI,6591.325,4.593,2.5,6.527
124,FeI,6608.024,2.279,5.8,6.342
125,FeI,6627.54,4.548,4.4,6.224
126,FeI,6646.932,2.608,3.3,6.432
127,FeI,6703.568,2.759,10.4,6.205
128,FeI,6710.316,1.485,5.7,6.293
129,FeI,6726.661,4.607,8.3,6.083
130,FeI,6733.151,4.638,3.7,6.19
131,FeI,6806.847,2.727,8.9,6.176
132,FeI,6810.257,4.607,9.5,6.11
133,FeI,6828.59,4.638,11.7,6.1
134,FeI,6839.831,2.559,7.8,6.189
135,FeI,6843.648,4.548,16.7,6.161
136,FeI,6855.159,4.558,24.2,6.13
137,FeI,6857.243,4.076,4.4,6.301
138,FeI,6861.945,2.424,8.0,6.476
139,FeI,6862.492,4.558,5.8,6.305
140,FeI,6988.523,2.404,10.9,6.25
141,FeI,6999.878,4.103,9.7,5.975
142,FeI,7022.953,4.191,16.6,6.045
143,FeI,7024.059,4.076,7.4,6.415
144,FeI,7038.222,4.217,17.4,6.158
145,FeII,5234.625,3.221,25.6,-6.165
146,FeII,5264.812,3.23,4.3,-6.147
147,FeII,6432.68,2.891,5.4,-6.338
148,FeII,6516.08,2.891,6.8,-6.165
149,FeII,5325.553,3.221,4.7,-6.154
150,FeII,5425.257,3.199,6.1,-6.391
151,FeII,5991.376,3.153,3.3,-6.363
152,FeII,6149.258,3.889,2.0,-6.078
153,FeII,6247.557,3.892,6.0,-6.199
154,FeII,6456.383,3.903,8.8,-6.187
