,element,obs_wavelength,obs_ep,obs_ew,abund
64,FeI,5216.27,1.608,120.0,5.422
65,FeI,5217.39,3.211,63.0,5.325
66,FeI,5225.52,0.11,93.0,5.439
67,FeI,5242.49,3.634,46.0,5.422
68,FeI,5247.05,0.087,84.0,5.405
69,FeI,5250.21,0.121,83.0,5.419
70,FeI,5250.65,2.198,89.0,5.438
71,FeI,5253.02,2.278,4.5,5.392
72,FeI,5253.46,3.283,32.0,5.41
73,FeI,5263.31,3.266,73.0,5.447
74,FeI,5281.79,3.038,90.0,5.359
75,FeI,5307.36,1.608,77.0,5.377
76,FeI,5322.04,2.278,28.0,5.402
77,FeI,5364.86,4.445,53.0,5.371
78,FeI,5367.48,4.415,62.0,5.382
79,FeI,5369.96,4.371,67.0,5.414
80,FeI,5379.57,3.694,17.0,5.364
81,FeI,5389.48,4.415,26.0,5.426
82,FeI,5391.46,4.154,23.0,5.44
83,FeI,5393.17,3.241,88.0,5.431
84,FeI,5398.28,4.445,13.0,5.346
85,FeI,5400.5,4.371,38.0,5.373
86,FeI,5403.82,4.076,15.0,5.318
87,FeI,5410.91,4.473,54.0,5.361
88,FeI,5415.19,4.386,70.0,5.335
89,FeI,5436.59,2.278,20.0,5.41
90,FeI,5445.04,4.386,48.0,5.437
91,FeI,5462.95,4.473,29.0,5.387
92,FeI,5466.39,4.371,21.0,5.467
93,FeI,5473.9,4.154,21.0,5.322
94,FeI,5483.1,4.154,4.5,5.386
95,FeI,5497.52,1.011,134.0,5.483
96,FeI,5501.46,0.958,121.0,5.349
97,FeI,5506.78,0.99,132.0,5.363
98,FeI,5522.45,4.209,4.0,5.37
99,FeI,5554.88,4.548,20.0,5.463
100,FeI,5560.21,4.434,5.5,5.429
101,FeI,5565.7,4.607,19.0,5.343
102,FeI,5576.09,3.43,63.0,5.465
103,FeI,5618.63,4.209,6.5,5.415
104,FeI,5624.04,4.386,4.0,5.517
105,FeI,5633.98,4.991,9.0,5.418
106,FeI,5638.26,4.22,19.0,5.452
107,FeI,5653.89,4.386,2.0,5.369
108,FeI,5662.52,4.177,32.0,5.373
109,FeI,5686.52,4.548,15.0,5.488
110,FeI,5701.54,2.559,55.0,5.407
111,FeI,5717.84,4.284,11.0,5.509
112,FeI,5752.02,4.548,5.5,5.373
113,FeI,5753.12,4.26,21.5,5.454
114,FeI,5760.35,3.641,3.0,5.469
115,FeI,5775.08,4.22,9.0,5.396
116,FeI,5862.35,4.548,25.0,5.49
117,FeI,5883.81,3.959,17.0,5.541
118,FeI,5916.25,2.453,23.0,5.422
119,FeI,5930.17,4.652,26.0,5.508
120,FeI,5956.69,0.859,44.0,5.358
121,FeI,5976.77,3.943,15.0,5.402
122,FeI,5984.81,4.733,19.0,5.536
123,FeI,6003.01,3.881,25.0,5.41
124,FeI,6007.96,4.652,9.2,5.39
125,FeI,6008.55,3.883,25.0,5.376
126,FeI,6012.21,2.223,5.0,5.429
127,FeI,6024.05,4.548,36.0,5.473
128,FeI,6027.05,4.076,15.0,5.467
129,FeI,6055.99,4.733,12.5,5.435
130,FeI,6065.48,2.608,90.0,5.355
131,FeI,6082.71,2.223,17.0,5.532
132,FeI,6136.99,2.198,40.0,5.371
133,FeI,6137.69,2.588,105.0,5.447
134,FeI,6151.62,2.176,22.0,5.33
135,FeI,6173.34,2.223,41.0,5.348
136,FeI,6180.2,2.727,18.0,5.412
137,FeI,6191.56,2.433,109.0,5.334
138,FeI,6200.31,2.608,35.0,5.299
139,FeI,6213.43,2.223,64.0,5.316
140,FeI,6219.28,2.198,75.0,5.412
141,FeI,6232.64,3.653,30.0,5.363
142,FeI,6240.65,2.223,26.0,5.409
143,FeI,6246.32,3.602,57.0,5.478
144,FeI,6252.55,2.404,100.0,5.386
145,FeI,6265.13,2.176,70.5,5.421
146,FeI,6270.22,2.858,20.0,5.306
147,FeI,6290.97,4.733,9.0,5.472
148,FeI,6297.79,2.223,51.0,5.36
149,FeI,6302.49,3.686,28.0,5.288
150,FeI,6311.5,2.831,6.0,5.455
151,FeI,6318.02,2.453,86.0,5.297
152,FeI,6322.69,2.588,44.0,5.411
153,FeI,6335.33,2.198,84.0,5.344
154,FeI,6336.82,3.686,42.0,5.406
155,FeI,6344.15,2.433,31.0,5.469
156,FeI,6355.03,2.845,32.0,5.467
157,FeI,6393.6,2.433,105.0,5.413
158,FeI,6400.0,3.602,81.0,5.429
159,FeI,6408.02,3.686,38.0,5.327
160,FeI,6411.65,3.653,62.0,5.471
161,FeI,6419.94,4.733,19.0,5.411
162,FeI,6421.35,2.278,91.0,5.381
163,FeI,6430.84,2.176,105.0,5.435
164,FeI,6475.63,2.559,21.5,5.426
165,FeI,6481.87,2.278,33.0,5.351
166,FeI,6494.98,2.404,132.0,5.477
167,FeI,6518.37,2.831,23.0,5.329
168,FeI,6546.24,2.758,92.0,5.523
169,FeI,6575.02,2.588,26.0,5.444
170,FeI,6581.21,1.485,10.0,5.383
171,FeI,6592.91,2.727,90.0,5.498
172,FeI,6593.87,2.433,51.0,5.29
173,FeI,6609.11,2.559,28.0,5.315
174,FeI,6750.15,2.424,48.0,5.418
175,FeI,6828.59,4.638,7.0,5.453
176,FeI,6839.83,2.559,9.5,5.471
177,FeI,6843.65,4.548,8.0,5.412
178,FeI,6855.16,4.558,16.0,5.326
179,FeI,6945.2,2.424,49.0,5.278
180,FeI,6978.85,2.484,53.0,5.434
181,FeI,7016.06,2.424,17.0,5.363
182,FeI,7022.95,4.191,13.0,5.51
183,FeI,7038.22,4.217,10.0,5.466
184,FeI,7086.72,3.602,2.5,5.425
185,FeI,7090.38,4.23,13.5,5.535
186,FeI,7130.92,4.217,28.0,5.492
187,FeI,7151.47,2.484,7.5,5.503
188,FeI,7164.44,4.191,41.0,5.448
189,FeI,7219.68,4.076,6.0,5.426
190,FeI,7445.75,4.256,47.0,5.325
191,FeI,7461.52,2.559,8.0,5.478
192,FeI,7491.65,4.301,12.0,5.345
193,FeI,7511.02,4.177,79.0,5.398
194,FeI,7568.89,4.283,25.0,5.377
195,FeI,7583.79,3.017,47.0,5.374
196,FeI,7710.36,4.22,14.0,5.348
197,FeI,7723.2,2.278,14.0,5.435
198,FeI,7748.27,2.949,59.0,5.329
199,FeI,7832.19,4.434,52.0,5.348
200,FeI,7912.86,0.859,41.0,5.382
201,FeI,7945.84,4.386,61.0,5.324
202,FeI,7998.94,4.371,52.0,5.543
203,FeI,8028.31,4.473,11.0,5.413
204,FeI,8047.62,0.859,50.0,5.35
205,FeI,8085.18,4.445,42.0,5.435
206,FeI,8387.77,2.176,152.0,5.358
207,FeI,8439.56,4.548,13.0,5.328
208,FeI,8468.4,2.223,111.0,5.388
209,FeI,8515.11,3.017,53.0,5.425
210,FeI,8582.26,2.99,34.0,5.287
211,FeI,8611.8,2.845,68.0,5.4
212,FeI,8621.6,2.949,36.0,5.46
213,FeI,8674.74,2.831,81.0,5.51
214,FeI,8688.62,2.176,179.0,5.395
215,FeI,8757.18,2.845,54.0,5.309
216,FeI,8838.42,2.858,61.0,5.44
217,FeI,8866.92,4.548,44.0,5.362
218,FeI,8868.43,3.017,18.0,5.471
219,FeI,8999.56,2.831,110.0,5.366
220,FeI,9088.31,2.845,85.0,5.584
221,FeII,4508.29,2.855,74.5,5.202
222,FeII,4515.34,2.844,70.0,5.373
223,FeII,4520.22,2.806,65.0,5.325
224,FeII,4541.52,2.855,54.7,5.609
225,FeII,4555.89,2.828,75.0,5.258
226,FeII,4576.34,2.844,48.0,5.445
227,FeII,4582.84,2.844,30.7,5.142
228,FeII,4620.52,2.828,30.2,5.289
229,FeII,4666.76,2.828,32.0,5.383
230,FeII,4731.45,2.891,44.1,5.732
231,FeII,4993.36,2.806,18.0,5.293
232,FeII,5100.66,2.806,8.4,5.62
233,FeII,5197.58,3.23,68.9,5.338
234,FeII,5234.63,3.221,71.1,5.316
235,FeII,5256.94,2.891,9.0,5.62
236,FeII,5264.81,3.23,23.3,5.478
237,FeII,5276.0,3.199,82.0,5.399
238,FeII,5284.11,2.891,40.0,5.428
239,FeII,5325.55,3.221,22.0,4.842
240,FeII,5362.87,3.199,55.0,5.646
241,FeII,5414.07,3.221,9.0,5.555
242,FeII,5425.26,3.199,19.6,5.504
243,FeII,5534.85,3.245,34.0,5.47
244,FeII,5991.38,3.153,13.0,5.406
245,FeII,6084.11,3.199,7.6,5.446
246,FeII,6247.56,3.891,27.0,5.473
247,FeII,6432.68,2.891,18.0,5.383
248,FeII,6456.38,3.903,40.0,5.504
249,FeII,6516.08,2.891,31.3,5.441
250,FeII,7711.72,3.903,14.0,5.253
