,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
56,5369.96,FeI,4.37,0.54,73.19,5.01
57,5379.57,FeI,3.69,-1.51,18.54,5.25
58,5383.37,FeI,4.31,0.65,85.86,5.06
59,5389.48,FeI,4.42,-0.41,29.56,5.35
60,5410.91,FeI,4.47,0.4,66.0,5.15
61,5415.2,FeI,4.39,0.64,79.73,5.04
62,5424.07,FeI,4.32,0.52,96.66,5.38
63,5473.9,FeI,4.15,-0.72,21.61,5.08
64,5554.9,FeI,4.55,-0.27,17.76,5.03
65,5569.62,FeI,3.41,-0.52,97.56,5.18
66,5576.09,FeI,3.43,-1.0,77.62,5.37
67,5662.52,FeI,4.17,-0.41,38.43,5.13
68,5753.12,FeI,4.26,-0.62,22.93,5.13
69,5775.08,FeI,4.22,-1.08,13.84,5.35
70,5883.82,FeI,3.96,-1.31,25.67,5.5
71,5916.25,FeI,2.45,-2.99,44.87,5.53
72,5934.65,FeI,3.93,-1.12,30.03,5.39
73,5952.72,FeI,3.98,-1.39,14.64,5.31
74,5956.69,FeI,0.86,-4.5,91.06,5.45
75,6008.56,FeI,3.88,-0.98,33.53,5.21
76,6024.06,FeI,4.55,-0.12,43.79,5.42
77,6027.05,FeI,4.08,-1.09,10.32,5.03
78,6120.25,FeI,0.92,-5.95,9.38,5.57
79,6136.99,FeI,2.2,-2.93,59.19,5.32
80,6151.62,FeI,2.17,-3.37,44.9,5.51
81,6173.34,FeI,2.22,-2.88,76.74,5.54
82,6187.99,FeI,3.94,-1.67,10.11,5.34
83,6200.31,FeI,2.61,-2.44,63.55,5.43
84,6213.43,FeI,2.22,-2.48,98.08,5.44
85,6219.28,FeI,2.2,-2.45,110.3,5.5
86,6229.23,FeI,2.85,-2.81,17.26,5.32
87,6232.64,FeI,3.65,-1.24,43.12,5.33
88,6240.65,FeI,2.22,-3.17,42.09,5.35
89,6246.32,FeI,3.6,-0.77,76.35,5.28
90,6265.13,FeI,2.17,-2.54,106.7,5.5
91,6297.79,FeI,2.22,-2.64,79.39,5.29
92,6301.5,FeI,3.65,-0.71,68.53,5.13
93,6302.49,FeI,3.69,-0.97,37.64,5.0
94,6322.69,FeI,2.59,-2.43,66.97,5.45
95,6336.82,FeI,3.68,-0.85,60.97,5.21
96,6408.02,FeI,3.68,-0.99,51.67,5.22
97,6411.65,FeI,3.65,-0.59,87.34,5.28
98,6475.62,FeI,2.56,-2.94,35.68,5.43
99,6481.87,FeI,2.28,-3.01,62.7,5.51
100,6498.94,FeI,0.96,-4.69,74.43,5.54
101,6546.24,FeI,2.76,-1.54,109.7,5.32
102,6593.87,FeI,2.43,-2.42,91.23,5.48
103,6703.57,FeI,2.76,-3.06,16.54,5.39
104,7151.46,FeI,2.48,-3.73,12.04,5.5
105,7495.07,FeI,4.22,-0.1,80.09,5.33
106,4416.83,FeII,2.78,-2.41,70.43,4.97
107,4491.41,FeII,2.85,-2.64,74.97,5.36
108,4508.29,FeII,2.86,-2.25,95.44,5.46
109,4515.34,FeII,2.84,-2.36,85.82,5.38
110,4541.52,FeII,2.86,-2.79,57.12,5.19
111,4555.89,FeII,2.83,-2.25,82.88,5.14
112,4576.34,FeII,2.84,-2.92,47.71,5.12
113,4582.84,FeII,2.84,-3.06,48.42,5.3
114,4620.52,FeII,2.83,-3.19,29.56,5.04
115,5234.63,FeII,3.22,-2.18,71.57,5.23
116,5284.11,FeII,2.89,-3.19,51.67,5.49
117,5325.55,FeII,3.22,-3.16,21.6,5.27
118,5362.87,FeII,3.2,-2.62,59.11,5.42
119,5414.07,FeII,3.22,-3.58,9.35,5.26
120,5425.26,FeII,3.2,-3.39,18.55,5.43
121,6084.11,FeII,3.2,-3.88,8.61,5.48
122,6149.26,FeII,3.89,-2.72,12.03,5.33
123,6238.39,FeII,3.89,-2.75,15.35,5.49
124,6247.56,FeII,3.89,-2.33,27.4,5.41
125,6416.92,FeII,3.89,-2.88,7.65,5.26
126,6432.68,FeII,2.89,-3.71,16.47,5.26
127,6456.38,FeII,3.9,-2.08,36.4,5.33
128,7711.72,FeII,3.9,-2.5,11.95,5.06
