,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
90,6008.56,FeI,3.88,-0.98,22.7,5.49
91,6191.56,FeI,2.43,-1.42,95.22,5.5
92,6200.31,FeI,2.61,-2.44,20.89,5.43
93,6213.43,FeI,2.22,-2.48,31.48,5.26
94,6219.28,FeI,2.2,-2.45,47.48,5.47
95,6230.72,FeI,2.56,-1.28,92.39,5.46
96,6232.64,FeI,3.65,-1.24,18.77,5.37
97,6252.56,FeI,2.4,-1.69,74.72,5.4
98,6265.13,FeI,2.17,-2.54,38.5,5.36
99,6302.49,FeI,3.69,-0.97,21.78,5.21
100,6322.69,FeI,2.59,-2.43,16.05,5.28
101,6393.6,FeI,2.43,-1.58,74.27,5.28
102,6408.02,FeI,3.68,-0.99,15.24,5.07
103,6430.85,FeI,2.17,-1.95,77.35,5.39
104,6494.98,FeI,2.4,-1.27,95.7,5.3
105,6498.94,FeI,0.96,-4.69,10.55,5.38
106,6677.99,FeI,2.69,-1.42,74.09,5.4
107,4128.75,FeII,2.58,-3.47,20.37,5.2
108,4416.83,FeII,2.78,-2.41,65.45,5.2
109,4491.41,FeII,2.85,-2.64,43.96,5.13
110,4508.29,FeII,2.86,-2.25,74.02,5.33
111,4515.34,FeII,2.84,-2.36,66.59,5.28
112,4520.22,FeII,2.81,-2.6,59.1,5.38
113,4541.52,FeII,2.86,-2.79,40.92,5.24
114,4555.89,FeII,2.83,-2.25,72.8,5.26
115,4576.34,FeII,2.84,-2.92,41.77,5.35
116,4582.84,FeII,2.84,-3.06,27.57,5.25
117,4620.52,FeII,2.83,-3.19,22.95,5.24
118,5197.58,FeII,3.23,-2.05,53.61,5.09
119,5234.63,FeII,3.22,-2.18,55.06,5.24
120,5276.0,FeII,3.2,-1.9,74.96,5.26
121,5284.11,FeII,2.89,-3.19,28.84,5.43
122,5316.62,FeII,3.15,-1.78,79.81,5.18
123,5362.87,FeII,3.2,-2.62,38.28,5.36
124,6456.38,FeII,3.9,-2.08,18.48,5.16
