,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
86,5247.05,FeI,0.09,-4.97,24.02,5.5
87,5250.21,FeI,0.12,-4.9,22.44,5.43
88,5250.65,FeI,2.2,-2.18,40.38,5.39
89,5254.96,FeI,0.11,-4.76,40.82,5.64
90,5263.31,FeI,3.26,-0.87,36.3,5.16
91,5266.56,FeI,3.0,-0.39,83.05,5.19
92,5307.36,FeI,1.61,-2.91,33.98,5.31
93,5324.18,FeI,3.21,-0.11,80.81,5.13
94,5332.9,FeI,1.56,-2.78,47.31,5.38
95,5364.87,FeI,4.45,0.23,26.41,5.16
96,5367.47,FeI,4.42,0.44,35.91,5.11
97,5369.96,FeI,4.37,0.54,40.66,5.05
98,5383.37,FeI,4.31,0.65,52.08,5.09
99,5389.48,FeI,4.42,-0.41,11.47,5.4
100,5410.91,FeI,4.47,0.4,31.12,5.11
101,5415.2,FeI,4.39,0.64,44.16,5.03
102,5424.07,FeI,4.32,0.52,59.4,5.35
103,5497.52,FeI,1.01,-2.83,88.33,5.46
104,5501.47,FeI,0.96,-3.05,72.18,5.33
105,5506.78,FeI,0.99,-2.79,86.84,5.38
106,5569.62,FeI,3.41,-0.52,44.31,5.1
107,5572.84,FeI,3.39,-0.28,61.43,5.13
108,5586.76,FeI,3.37,-0.11,66.94,5.04
109,5615.64,FeI,3.33,0.04,81.35,5.08
110,5624.54,FeI,3.41,-0.76,34.43,5.18
111,5709.38,FeI,3.37,-1.01,35.31,5.38
112,6024.06,FeI,4.55,-0.12,24.37,5.55
113,6065.48,FeI,2.61,-1.53,49.88,5.29
114,6219.28,FeI,2.2,-2.45,23.28,5.24
115,6232.64,FeI,3.65,-1.24,12.0,5.35
116,6393.6,FeI,2.43,-1.58,59.96,5.28
117,6408.02,FeI,3.68,-0.99,18.06,5.32
118,6411.65,FeI,3.65,-0.59,35.06,5.27
119,6494.98,FeI,2.4,-1.27,90.5,5.45
120,6592.91,FeI,2.73,-1.47,45.69,5.27
121,6609.11,FeI,2.56,-2.69,8.77,5.43
122,6677.99,FeI,2.69,-1.42,47.88,5.21
123,4122.67,FeII,2.58,-3.38,48.13,5.63
124,4233.17,FeII,2.58,-1.81,99.72,5.04
125,4416.83,FeII,2.78,-2.41,59.73,5.05
126,4489.18,FeII,2.83,-2.97,53.12,5.55
127,4491.41,FeII,2.85,-2.64,38.13,5.0
128,4508.29,FeII,2.86,-2.25,75.02,5.27
129,4515.34,FeII,2.84,-2.36,78.91,5.48
130,4520.22,FeII,2.81,-2.6,59.66,5.27
131,4522.63,FeII,2.84,-1.99,95.77,5.38
132,4541.52,FeII,2.86,-2.79,44.29,5.29
133,4555.89,FeII,2.83,-2.25,69.61,5.11
134,4576.34,FeII,2.84,-2.92,36.65,5.27
135,5197.58,FeII,3.23,-2.05,54.45,5.05
136,5234.63,FeII,3.22,-2.18,51.87,5.13
137,5276.0,FeII,3.2,-1.9,59.22,4.94
138,5284.11,FeII,2.89,-3.19,34.35,5.49
139,5325.55,FeII,3.22,-3.16,22.35,5.55
140,5362.87,FeII,3.2,-2.62,42.91,5.39
141,5534.85,FeII,3.25,-2.87,20.65,5.23
142,6456.38,FeII,3.9,-2.08,19.54,5.11
