,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
50,5952.72,FeI,3.98,-1.39,48.4,6.07
51,5956.69,FeI,0.86,-4.5,145.7,6.44
52,6003.01,FeI,3.88,-1.1,88.5,6.2
53,6008.56,FeI,3.88,-0.98,75.7,5.9
54,6012.21,FeI,2.22,-4.04,38.0,6.31
55,6024.06,FeI,4.55,-0.12,96.8,6.19
56,6027.05,FeI,4.08,-1.09,66.3,6.14
57,6078.49,FeI,4.8,-0.32,54.3,6.11
58,6082.71,FeI,2.22,-3.55,72.1,6.28
59,6127.91,FeI,4.14,-1.4,33.7,6.04
60,6157.78,FeI,4.08,-1.22,60.1,6.18
61,6165.36,FeI,4.14,-1.47,23.9,5.92
62,6173.34,FeI,2.22,-2.88,117.3,6.2
63,6180.2,FeI,2.73,-2.65,81.2,6.15
64,6187.99,FeI,3.94,-1.67,30.2,5.99
65,6200.31,FeI,2.61,-2.44,120.9,6.34
66,6213.43,FeI,2.22,-2.48,139.3,6.12
67,6219.28,FeI,2.2,-2.45,141.6,6.1
68,6229.23,FeI,2.85,-2.81,47.1,6.02
69,6232.64,FeI,3.65,-1.24,79.6,5.91
70,6240.65,FeI,2.22,-3.17,103.0,6.29
71,6246.32,FeI,3.6,-0.77,114.3,5.86
72,6270.23,FeI,2.86,-2.61,80.3,6.26
73,6297.79,FeI,2.22,-2.64,129.9,6.13
74,6301.5,FeI,3.65,-0.71,114.9,5.88
75,6311.5,FeI,2.83,-3.14,37.9,6.18
76,6322.69,FeI,2.59,-2.43,115.5,6.2
77,6355.03,FeI,2.84,-2.29,109.9,6.31
78,6408.02,FeI,3.68,-0.99,104.4,6.04
79,6411.65,FeI,3.65,-0.59,129.8,5.96
80,6419.95,FeI,4.73,-0.28,48.0,5.88
81,6475.62,FeI,2.56,-2.94,93.4,6.36
82,6481.87,FeI,2.28,-3.01,113.0,6.32
83,6546.24,FeI,2.76,-1.54,150.5,6.04
84,6581.22,FeI,1.48,-4.68,61.8,6.27
85,6703.57,FeI,2.76,-3.06,58.6,6.28
86,6750.15,FeI,2.42,-2.62,134.6,6.41
87,6843.66,FeI,4.55,-0.89,28.5,5.92
88,7090.39,FeI,4.23,-1.21,59.9,6.31
89,7418.67,FeI,4.14,-1.38,30.9,5.91
90,7461.52,FeI,2.56,-3.58,50.8,6.39
91,7723.21,FeI,2.28,-3.62,73.6,6.33
92,4416.83,FeII,2.78,-2.41,121.3,6.13
93,4541.52,FeII,2.86,-2.79,100.0,6.21
94,4576.34,FeII,2.84,-2.92,87.6,6.08
95,4582.84,FeII,2.84,-3.06,65.1,5.86
96,4583.84,FeII,2.81,-1.74,152.6,6.01
97,5018.44,FeII,2.89,-1.34,190.3,6.14
98,5197.58,FeII,3.23,-2.05,106.1,5.92
99,5234.63,FeII,3.22,-2.18,97.9,5.95
100,5264.81,FeII,3.23,-3.23,33.9,5.96
101,5276.0,FeII,3.2,-1.9,116.2,5.89
102,5284.11,FeII,2.89,-3.19,63.4,6.01
103,5325.55,FeII,3.22,-3.16,38.5,5.96
104,5425.26,FeII,3.2,-3.39,51.0,6.39
105,5534.85,FeII,3.25,-2.87,78.1,6.36
106,6084.11,FeII,3.2,-3.88,15.9,6.14
107,6149.26,FeII,3.89,-2.72,30.2,6.16
108,6238.39,FeII,3.89,-2.75,40.7,6.4
109,6247.56,FeII,3.89,-2.33,42.0,6.0
