,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
85,6137.69,FeI,2.59,-1.4,87.7,5.23
86,6173.34,FeI,2.22,-2.88,30.9,5.4
87,6200.31,FeI,2.61,-2.44,18.8,5.17
88,6213.43,FeI,2.22,-2.48,48.8,5.29
89,6219.28,FeI,2.2,-2.45,58.7,5.38
90,6230.72,FeI,2.56,-1.28,105.2,5.34
91,6232.64,FeI,3.65,-1.24,26.7,5.4
92,6246.32,FeI,3.6,-0.77,45.8,5.2
93,6265.13,FeI,2.17,-2.54,60.6,5.45
94,6280.62,FeI,0.86,-4.39,51.2,5.56
95,6297.79,FeI,2.22,-2.64,37.9,5.28
96,6302.49,FeI,3.69,-0.97,30.3,5.25
97,6322.69,FeI,2.59,-2.43,33.4,5.44
98,6335.33,FeI,2.2,-2.18,67.8,5.23
99,6336.82,FeI,3.68,-0.85,40.3,5.29
100,6393.6,FeI,2.43,-1.58,98.1,5.35
101,6411.65,FeI,3.65,-0.59,56.8,5.24
102,6421.35,FeI,2.28,-2.01,80.8,5.34
103,6430.85,FeI,2.17,-1.95,87.9,5.24
104,6498.94,FeI,0.96,-4.69,21.6,5.46
105,6592.91,FeI,2.73,-1.47,75.8,5.26
106,6593.87,FeI,2.43,-2.42,62.2,5.65
107,6609.11,FeI,2.56,-2.69,14.2,5.2
108,6677.99,FeI,2.69,-1.42,91.7,5.39
109,6750.15,FeI,2.42,-2.62,21.2,5.15
110,7511.02,FeI,4.17,0.12,90.6,5.59
111,4489.18,FeII,2.83,-2.97,58.4,5.49
112,4508.29,FeII,2.86,-2.25,79.8,5.15
113,4520.22,FeII,2.81,-2.6,72.4,5.32
114,4541.52,FeII,2.86,-2.79,57.7,5.33
115,4576.34,FeII,2.84,-2.92,49.3,5.3
116,4582.84,FeII,2.84,-3.06,28.2,5.07
117,4583.84,FeII,2.81,-1.74,112.0,5.16
118,4923.93,FeII,2.89,-1.21,137.8,5.13
119,5018.44,FeII,2.89,-1.34,142.3,5.32
120,5197.58,FeII,3.23,-2.05,61.7,5.03
121,5234.63,FeII,3.22,-2.18,61.7,5.16
122,5264.81,FeII,3.23,-3.23,10.5,5.15
123,5284.11,FeII,2.89,-3.19,41.2,5.46
124,5316.62,FeII,3.15,-1.78,111.2,5.48
125,5325.55,FeII,3.22,-3.16,14.7,5.23
126,5362.87,FeII,3.2,-2.62,53.8,5.45
127,5414.07,FeII,3.22,-3.58,7.1,5.3
128,5425.26,FeII,3.2,-3.39,17.3,5.52
129,5534.85,FeII,3.25,-2.87,32.4,5.4
130,6247.56,FeII,3.89,-2.33,24.4,5.42
131,6456.38,FeII,3.9,-2.08,32.5,5.34
