,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
85,6592.91,FeI,2.73,-1.47,17.2,4.46
86,4233.17,FeII,2.58,-1.81,60.0,4.37
87,4416.83,FeII,2.78,-2.41,28.0,4.53
88,4491.41,FeII,2.85,-2.64,19.5,4.62
89,4508.29,FeII,2.86,-2.25,41.3,4.73
90,4515.34,FeII,2.84,-2.36,34.0,4.67
91,4522.63,FeII,2.84,-1.99,49.7,4.61
92,4555.89,FeII,2.83,-2.25,33.1,4.53
93,4576.34,FeII,2.84,-2.92,8.0,4.43
94,4583.84,FeII,2.81,-1.74,53.1,4.38
95,4923.93,FeII,2.89,-1.21,69.6,4.24
96,5018.44,FeII,2.89,-1.34,86.8,4.74
97,5197.58,FeII,3.23,-2.05,21.4,4.48
98,5234.63,FeII,3.22,-2.18,33.5,4.87
99,5276.0,FeII,3.2,-1.9,26.9,4.42
100,5284.11,FeII,2.89,-3.19,7.5,4.7
101,5316.62,FeII,3.15,-1.78,52.3,4.75
