,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
84,5302.3,FeI,3.28,-0.73,22.9,4.6
85,5324.18,FeI,3.21,-0.11,70.2,4.81
86,5328.04,FeI,0.91,-1.47,131.3,4.9
87,5328.53,FeI,1.56,-1.85,77.1,4.78
88,5332.9,FeI,1.56,-2.78,31.4,4.85
89,5339.93,FeI,3.26,-0.63,38.0,4.79
90,5367.47,FeI,4.42,0.44,28.0,4.84
91,5369.96,FeI,4.37,0.54,24.6,4.61
92,5371.49,FeI,0.96,-1.64,125.4,4.99
93,5383.37,FeI,4.31,0.65,40.0,4.75
94,5393.17,FeI,3.24,-0.72,35.7,4.81
95,5397.13,FeI,0.91,-1.98,113.9,5.0
96,5405.78,FeI,0.99,-1.85,113.0,4.94
97,5410.91,FeI,4.47,0.4,15.7,4.61
98,5415.2,FeI,4.39,0.64,31.4,4.68
99,5424.07,FeI,4.32,0.52,36.0,4.81
100,5434.52,FeI,1.01,-2.13,92.7,4.75
101,5497.52,FeI,1.01,-2.83,61.0,4.78
102,5501.47,FeI,0.96,-3.05,54.6,4.82
103,5506.78,FeI,0.99,-2.79,73.6,4.96
104,5569.62,FeI,3.41,-0.52,32.4,4.74
105,5572.84,FeI,3.39,-0.28,36.0,4.54
106,5576.09,FeI,3.43,-1.0,19.2,4.93
107,5586.76,FeI,3.37,-0.11,52.0,4.64
108,5615.64,FeI,3.33,0.04,68.0,4.73
109,5624.54,FeI,3.41,-0.76,16.1,4.57
110,5658.82,FeI,3.39,-0.76,18.3,4.62
111,5753.12,FeI,4.26,-0.62,7.0,4.99
112,6065.48,FeI,2.61,-1.53,33.2,4.81
113,6137.69,FeI,2.59,-1.4,28.1,4.55
114,6191.56,FeI,2.43,-1.42,42.7,4.67
115,6213.43,FeI,2.22,-2.48,14.5,4.84
116,6219.28,FeI,2.2,-2.45,19.0,4.92
117,6230.72,FeI,2.56,-1.28,61.0,5.0
118,6252.56,FeI,2.4,-1.69,32.4,4.71
119,6301.5,FeI,3.65,-0.71,21.2,4.92
120,6335.33,FeI,2.2,-2.18,20.7,4.69
121,6336.82,FeI,3.68,-0.85,12.0,4.79
122,6393.6,FeI,2.43,-1.58,37.0,4.71
123,6400.0,FeI,3.6,-0.27,40.7,4.82
124,6411.65,FeI,3.65,-0.59,24.7,4.88
125,6421.35,FeI,2.28,-2.01,38.4,4.99
126,6430.85,FeI,2.17,-1.95,30.1,4.64
127,6494.98,FeI,2.4,-1.27,62.3,4.81
128,6546.24,FeI,2.76,-1.54,24.9,4.8
129,6592.91,FeI,2.73,-1.47,36.3,4.93
130,6677.99,FeI,2.69,-1.42,26.5,4.63
131,8688.62,FeI,2.17,-1.2,98.4,4.97
132,4122.67,FeII,2.58,-3.38,13.3,4.85
133,4489.18,FeII,2.83,-2.97,21.2,4.94
134,4508.29,FeII,2.86,-2.25,42.5,4.71
135,4515.34,FeII,2.84,-2.36,28.7,4.52
136,4520.22,FeII,2.81,-2.6,26.1,4.67
137,4555.89,FeII,2.83,-2.25,43.2,4.68
138,4620.52,FeII,2.83,-3.19,8.7,4.7
139,5018.44,FeII,2.89,-1.34,93.8,4.81
140,5234.63,FeII,3.22,-2.18,31.1,4.78
141,5276.0,FeII,3.2,-1.9,46.4,4.76
142,5284.11,FeII,2.89,-3.19,13.6,4.95
143,5316.62,FeII,3.15,-1.78,61.2,4.86
144,5534.85,FeII,3.25,-2.87,12.5,4.99
145,6432.68,FeII,2.89,-3.71,4.5,4.9
146,6456.38,FeII,3.9,-2.08,5.0,4.47
