,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
46,5198.71,FeI,2.22,-2.09,57.2,4.64
47,5202.34,FeI,2.17,-1.87,89.6,4.8
48,5215.18,FeI,3.26,-0.86,46.3,4.61
49,5216.27,FeI,1.61,-2.08,130.1,4.86
50,5225.53,FeI,0.11,-4.75,102.5,5.03
51,5229.85,FeI,3.28,-0.97,37.4,4.6
52,5232.94,FeI,2.94,-0.06,116.8,4.43
53,5242.49,FeI,3.63,-0.97,12.4,4.46
54,5247.05,FeI,0.09,-4.97,92.2,5.09
55,5253.46,FeI,3.28,-1.58,13.9,4.68
56,5254.96,FeI,0.11,-4.76,107.2,5.1
57,5263.31,FeI,3.26,-0.87,40.4,4.52
58,5266.56,FeI,3.0,-0.39,93.7,4.47
59,5283.62,FeI,3.24,-0.45,78.8,4.62
60,5302.3,FeI,3.28,-0.73,50.2,4.55
61,5322.04,FeI,2.28,-2.8,19.7,4.78
62,5324.18,FeI,3.21,-0.11,91.0,4.41
63,5332.9,FeI,1.56,-2.78,85.1,4.81
64,5339.93,FeI,3.26,-0.63,68.3,4.68
65,5341.02,FeI,1.61,-1.95,143.9,4.9
66,5353.37,FeI,4.1,-0.76,13.3,4.87
67,5364.87,FeI,4.45,0.23,18.8,4.49
68,5369.96,FeI,4.37,0.54,39.7,4.51
69,5410.91,FeI,4.47,0.4,28.2,4.57
70,5424.07,FeI,4.32,0.52,54.0,4.68
71,5434.52,FeI,1.01,-2.13,191.5,4.87
72,5497.52,FeI,1.01,-2.83,145.8,4.92
73,5501.47,FeI,0.96,-3.05,138.6,4.97
74,5506.78,FeI,0.99,-2.79,146.8,4.86
75,5569.62,FeI,3.41,-0.52,60.2,4.63
76,5572.84,FeI,3.39,-0.28,67.0,4.46
77,5576.09,FeI,3.43,-1.0,30.8,4.68
78,5586.76,FeI,3.37,-0.11,84.1,4.49
79,5624.54,FeI,3.41,-0.76,38.8,4.55
80,5956.69,FeI,0.86,-4.5,38.7,4.91
81,6008.56,FeI,3.88,-0.98,12.2,4.74
82,6065.48,FeI,2.61,-1.53,69.9,4.67
83,6173.34,FeI,2.22,-2.88,21.0,4.75
84,6180.2,FeI,2.73,-2.65,9.3,4.79
85,6219.28,FeI,2.2,-2.45,52.5,4.82
86,6230.72,FeI,2.56,-1.28,102.6,4.76
87,6265.13,FeI,2.17,-2.54,50.5,4.83
88,6297.79,FeI,2.22,-2.64,30.5,4.69
89,6322.69,FeI,2.59,-2.43,23.1,4.82
90,6335.33,FeI,2.2,-2.18,66.1,4.71
91,6393.6,FeI,2.43,-1.58,95.8,4.78
92,6411.65,FeI,3.65,-0.59,34.6,4.57
93,6430.85,FeI,2.17,-1.95,105.1,4.92
94,6546.24,FeI,2.76,-1.54,62.9,4.75
95,6592.91,FeI,2.73,-1.47,66.2,4.68
96,6593.87,FeI,2.43,-2.42,36.3,4.83
97,6750.15,FeI,2.42,-2.62,34.6,4.97
98,4178.86,FeII,2.58,-2.44,64.6,4.53
99,4491.41,FeII,2.85,-2.64,41.1,4.65
100,4515.34,FeII,2.84,-2.36,58.9,4.65
101,4520.22,FeII,2.81,-2.6,51.6,4.73
102,4555.89,FeII,2.83,-2.25,67.7,4.66
103,4583.84,FeII,2.81,-1.74,89.0,4.48
104,4923.93,FeII,2.89,-1.21,125.8,4.64
105,5018.44,FeII,2.89,-1.34,132.0,4.86
106,5197.58,FeII,3.23,-2.05,47.2,4.6
107,5234.63,FeII,3.22,-2.18,50.0,4.76
108,5264.81,FeII,3.23,-3.23,14.7,5.09
109,5284.11,FeII,2.89,-3.19,20.4,4.8
110,5325.55,FeII,3.22,-3.16,12.5,4.93
111,5362.87,FeII,3.2,-2.62,33.0,4.88
112,6247.56,FeII,3.89,-2.33,7.4,4.64
113,6432.68,FeII,2.89,-3.71,12.6,5.02
114,6456.38,FeII,3.9,-2.08,18.7,4.85
