,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
48,5098.7,FeI,2.17,-2.03,56.72,5.7
49,5123.72,FeI,1.01,-3.06,78.89,5.87
50,5127.36,FeI,0.91,-3.25,47.7,5.32
51,5133.69,FeI,4.17,0.36,54.97,5.42
52,5150.84,FeI,0.99,-3.04,82.42,5.95
53,5166.28,FeI,0.0,-4.12,82.27,5.87
54,5191.45,FeI,3.04,-0.55,80.18,5.63
55,5194.94,FeI,1.56,-2.02,95.29,5.9
56,5198.71,FeI,2.22,-2.09,43.3,5.51
57,5202.34,FeI,2.17,-1.87,69.54,5.76
58,5215.18,FeI,3.26,-0.86,40.99,5.39
59,5216.27,FeI,1.61,-2.08,81.74,5.66
60,5217.39,FeI,3.21,-1.07,37.14,5.47
61,5247.05,FeI,0.09,-4.97,37.13,5.9
62,5250.21,FeI,0.12,-4.9,23.66,5.59
63,5250.65,FeI,2.2,-2.18,41.69,5.55
64,5263.31,FeI,3.26,-0.87,38.06,5.35
65,5266.56,FeI,3.0,-0.39,80.3,5.42
66,5281.79,FeI,3.04,-0.83,56.64,5.38
67,5307.36,FeI,1.61,-2.91,40.24,5.62
68,5324.18,FeI,3.21,-0.11,86.59,5.43
69,5364.87,FeI,4.45,0.23,44.17,5.61
70,5365.4,FeI,3.57,-1.02,27.1,5.58
71,5393.17,FeI,3.24,-0.72,55.38,5.51
72,5415.2,FeI,4.39,0.64,58.3,5.4
73,5424.07,FeI,4.32,0.52,55.12,5.41
74,5569.62,FeI,3.41,-0.52,52.84,5.39
75,5572.84,FeI,3.39,-0.28,77.37,5.61
76,5576.09,FeI,3.43,-1.0,28.91,5.44
77,5586.76,FeI,3.37,-0.11,88.3,5.66
78,5709.38,FeI,3.37,-1.01,44.12,5.67
79,5816.37,FeI,4.55,-0.6,11.23,5.71
80,6003.01,FeI,3.88,-1.1,23.31,5.87
81,6027.05,FeI,4.08,-1.09,10.21,5.7
82,6065.48,FeI,2.61,-1.53,61.5,5.68
83,6137.69,FeI,2.59,-1.4,67.1,5.63
84,6191.56,FeI,2.43,-1.42,62.9,5.39
85,6200.31,FeI,2.61,-2.44,20.4,5.75
86,6213.43,FeI,2.22,-2.48,23.16,5.45
87,6230.72,FeI,2.56,-1.28,86.97,5.88
88,6252.56,FeI,2.4,-1.69,70.1,5.79
89,6265.13,FeI,2.17,-2.54,29.04,5.57
90,6301.5,FeI,3.65,-0.71,33.23,5.4
91,6335.33,FeI,2.2,-2.18,44.43,5.54
92,6393.6,FeI,2.43,-1.58,80.03,5.88
93,6400.0,FeI,3.6,-0.27,67.72,5.6
94,6411.65,FeI,3.65,-0.59,35.51,5.39
95,6421.35,FeI,2.28,-2.01,53.33,5.64
96,6430.85,FeI,2.17,-1.95,65.76,5.68
97,6494.98,FeI,2.4,-1.27,88.05,5.7
98,6592.91,FeI,2.73,-1.47,65.96,5.81
99,6593.87,FeI,2.43,-2.42,33.62,5.82
100,4178.86,FeII,2.58,-2.44,79.43,5.86
101,4233.17,FeII,2.58,-1.81,92.87,5.53
102,4508.29,FeII,2.86,-2.25,61.74,5.52
103,4520.22,FeII,2.81,-2.6,48.18,5.56
104,5197.58,FeII,3.23,-2.05,44.05,5.32
105,5234.63,FeII,3.22,-2.18,53.41,5.63
106,5276.0,FeII,3.2,-1.9,66.53,5.56
107,5284.11,FeII,2.89,-3.19,23.96,5.7
108,5316.62,FeII,3.15,-1.78,80.93,5.71
109,5362.87,FeII,3.2,-2.62,36.37,5.71
110,5534.85,FeII,3.25,-2.87,17.02,5.53
111,6456.38,FeII,3.9,-2.08,25.65,5.66
