,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
58,5424.07,FeI,4.32,0.52,80.1,5.72
59,5473.9,FeI,4.15,-0.72,18.08,5.54
60,5569.62,FeI,3.41,-0.52,78.78,5.7
61,5572.84,FeI,3.39,-0.28,97.34,5.82
62,5586.76,FeI,3.37,-0.11,96.66,5.63
63,5624.54,FeI,3.41,-0.76,71.87,5.8
64,5658.82,FeI,3.39,-0.76,55.95,5.49
65,5701.54,FeI,2.56,-2.22,28.62,5.51
66,5731.76,FeI,4.26,-1.3,10.65,5.96
67,6065.48,FeI,2.61,-1.53,93.23,6.04
68,6200.31,FeI,2.61,-2.44,24.71,5.67
69,6219.28,FeI,2.2,-2.45,66.43,5.99
70,6246.32,FeI,3.6,-0.77,38.8,5.4
71,6252.56,FeI,2.4,-1.69,95.14,6.0
72,6301.5,FeI,3.65,-0.71,79.19,6.03
73,6302.49,FeI,3.69,-0.97,21.08,5.33
74,6336.82,FeI,3.68,-0.85,41.6,5.62
75,6344.15,FeI,2.43,-2.92,17.62,5.77
76,6393.6,FeI,2.43,-1.58,93.48,5.86
77,6546.24,FeI,2.76,-1.54,64.36,5.64
78,6593.87,FeI,2.43,-2.42,42.04,5.77
79,6677.99,FeI,2.69,-1.42,94.96,6.01
80,7090.39,FeI,4.23,-1.21,15.73,5.98
81,7132.99,FeI,4.08,-1.63,10.13,6.01
82,7418.67,FeI,4.14,-1.38,11.14,5.86
83,4416.83,FeI,2.78,-2.41,83.48,5.65
84,4489.18,FeII,2.83,-2.97,65.62,5.89
85,4491.41,FeII,2.85,-2.64,74.35,5.77
86,4515.34,FeII,2.84,-2.36,79.61,5.64
87,4520.22,FeII,2.81,-2.6,75.78,5.7
88,4541.52,FeII,2.86,-2.79,45.49,5.39
89,4555.89,FeII,2.83,-2.25,86.3,5.6
90,4576.34,FeII,2.84,-2.92,54.82,5.67
91,4582.84,FeII,2.84,-3.06,36.28,5.49
92,4620.52,FeII,2.83,-3.19,43.39,5.69
93,5197.58,FeII,3.23,-2.05,75.39,5.51
94,5234.63,FeII,3.22,-2.18,83.03,5.82
95,5264.81,FeII,3.23,-3.23,36.27,6.01
96,5284.11,FeII,2.89,-3.19,46.57,5.82
97,5325.55,FeII,3.22,-3.16,26.44,5.72
98,5362.87,FeII,3.2,-2.62,60.09,5.78
99,5425.26,FeII,3.2,-3.39,12.87,5.54
100,6416.92,FeII,3.89,-2.88,16.94,5.89
101,6456.38,FeII,3.9,-2.08,31.31,5.47
