,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
58,5141.74,FeI,2.42,-2.24,19.55,4.73
59,5150.84,FeI,0.99,-3.04,53.49,4.37
60,5151.91,FeI,1.01,-3.32,35.13,4.4
61,5162.27,FeI,4.18,0.02,16.21,4.48
62,5166.28,FeI,0.0,-4.12,83.39,4.63
63,5171.6,FeI,1.48,-1.72,92.61,4.28
64,5191.45,FeI,3.04,-0.55,46.7,4.34
65,5192.34,FeI,3.0,-0.42,66.25,4.41
66,5194.94,FeI,1.56,-2.02,76.51,4.38
67,5198.71,FeI,2.22,-2.09,16.97,4.25
68,5202.34,FeI,2.17,-1.87,50.73,4.62
69,5215.18,FeI,3.26,-0.86,17.49,4.34
70,5216.27,FeI,1.61,-2.08,64.41,4.37
71,5217.39,FeI,3.21,-1.07,9.75,4.25
72,5225.53,FeI,0.11,-4.75,35.27,4.65
73,5232.94,FeI,2.94,-0.06,83.82,4.27
74,5250.21,FeI,0.12,-4.9,25.82,4.68
75,5254.96,FeI,0.11,-4.76,36.68,4.73
76,5263.31,FeI,3.26,-0.87,27.9,4.54
77,5266.56,FeI,3.0,-0.39,72.02,4.47
78,5283.62,FeI,3.24,-0.45,49.65,4.5
79,5322.04,FeI,2.28,-2.8,5.73,4.48
80,5324.18,FeI,3.21,-0.11,58.19,4.23
81,5332.9,FeI,1.56,-2.78,25.29,4.32
82,5339.93,FeI,3.26,-0.63,27.73,4.34
83,5341.02,FeI,1.61,-1.95,79.58,4.43
84,5393.17,FeI,3.24,-0.72,33.25,4.46
85,5410.91,FeI,4.47,0.4,23.44,4.68
86,5424.07,FeI,4.32,0.52,27.38,4.42
87,5497.52,FeI,1.01,-2.83,80.52,4.52
88,5501.47,FeI,0.96,-3.05,65.07,4.45
89,5506.78,FeI,0.99,-2.79,90.42,4.63
90,5569.62,FeI,3.41,-0.52,33.22,4.46
91,5572.84,FeI,3.39,-0.28,40.52,4.33
92,5615.64,FeI,3.33,0.04,61.61,4.26
93,5615.64,FeI,3.33,0.04,56.4,4.18
94,5956.69,FeI,0.86,-4.5,16.21,4.86
95,6151.62,FeI,2.17,-3.37,5.29,4.83
96,6213.43,FeI,2.22,-2.48,6.4,4.08
97,6219.28,FeI,2.2,-2.45,22.23,4.64
98,6246.32,FeI,3.6,-0.77,15.81,4.5
99,6335.33,FeI,2.2,-2.18,23.01,4.37
100,6393.6,FeI,2.43,-1.58,40.8,4.39
101,6421.35,FeI,2.28,-2.01,30.88,4.49
102,6430.85,FeI,2.17,-1.95,37.98,4.39
103,6592.91,FeI,2.73,-1.47,21.62,4.27
104,6806.85,FeI,2.73,-2.13,6.22,4.32
105,4178.86,FeII,2.58,-2.44,35.01,4.1
106,4416.83,FeII,2.78,-2.41,42.91,4.44
107,4491.41,FeII,2.85,-2.64,19.13,4.25
108,4508.29,FeII,2.86,-2.25,36.83,4.3
109,4515.34,FeII,2.84,-2.36,52.17,4.66
110,4520.22,FeII,2.81,-2.6,28.04,4.44
111,4522.63,FeII,2.84,-1.99,67.84,4.49
112,4541.52,FeII,2.86,-2.79,20.03,4.51
113,4583.84,FeII,2.81,-1.74,74.08,4.3
114,4583.84,FeII,2.81,-1.74,64.59,4.14
115,4620.52,FeII,2.83,-3.19,3.67,3.99
116,4923.93,FeII,2.89,-1.21,100.0,4.29
117,5197.58,FeII,3.23,-2.05,29.24,4.32
118,5234.63,FeII,3.22,-2.18,38.23,4.61
119,5316.62,FeII,3.15,-1.78,68.43,4.59
120,5362.87,FeII,3.2,-2.62,18.39,4.59
121,5414.07,FeII,3.22,-3.58,7.59,5.15
122,5534.85,FeII,3.25,-2.87,7.38,4.44
123,6456.38,FeII,3.9,-2.08,8.41,4.47
124,7711.72,FeII,3.9,-2.5,4.4,4.53
