,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
123,4520.22,FeII,2.81,-2.6,59.04,4.96
124,4555.89,FeII,2.83,-2.25,60.21,4.65
125,4576.34,FeII,2.84,-2.92,30.44,4.89
126,4620.52,FeII,2.83,-3.19,19.72,4.86
127,5197.58,FeII,3.23,-2.05,41.36,4.58
128,5234.63,FeII,3.22,-2.18,43.5,4.74
129,5276.0,FeII,3.2,-1.9,52.42,4.56
130,5316.62,FeII,3.15,-1.78,97.07,5.07
131,5362.87,FeII,3.2,-2.62,41.55,5.11
132,5425.26,FeII,3.2,-3.39,11.83,5.19
133,5534.85,FeII,3.25,-2.87,14.51,4.81
134,6432.68,FeII,2.89,-3.71,10.74,5.06
135,6456.38,FeII,3.9,-2.08,14.77,4.81
136,7711.72,FeII,3.9,-2.5,8.83,4.88
