,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
100,6065.48,FeI,2.61,-1.53,62.03,4.99
101,6082.71,FeI,2.22,-3.55,4.98,5.22
102,6200.31,FeI,2.61,-2.44,18.5,5.09
103,6219.28,FeI,2.2,-2.45,48.83,5.21
104,6230.72,FeI,2.56,-1.28,98.28,5.25
105,6240.65,FeI,2.22,-3.17,7.56,4.96
106,6246.32,FeI,3.6,-0.77,29.18,4.9
107,6265.13,FeI,2.17,-2.54,46.16,5.2
108,6335.33,FeI,2.2,-2.18,61.31,5.09
109,6355.03,FeI,2.84,-2.29,16.06,5.19
110,6411.65,FeI,3.65,-0.59,43.63,5.01
111,6430.85,FeI,2.17,-1.95,78.83,5.12
112,6494.98,FeI,2.4,-1.27,96.78,4.99
113,6546.24,FeI,2.76,-1.54,56.5,5.06
114,6592.91,FeI,2.73,-1.47,53.03,4.9
115,6677.99,FeI,2.69,-1.42,69.41,5.04
116,6978.85,FeI,2.48,-2.5,26.14,5.14
117,4178.86,FeII,2.58,-2.44,76.54,4.98
118,4416.83,FeII,2.78,-2.41,46.34,4.61
119,4491.41,FeII,2.85,-2.64,43.31,4.87
120,4520.22,FeII,2.81,-2.6,60.28,5.12
121,4522.63,FeII,2.84,-1.99,94.46,5.14
122,4576.34,FeII,2.84,-2.92,29.78,4.88
123,4583.84,FeII,2.81,-1.74,91.86,4.81
124,4620.52,FeII,2.83,-3.19,27.42,5.08
125,5197.58,FeII,3.23,-2.05,46.97,4.74
126,5234.63,FeII,3.22,-2.18,58.27,5.05
127,5284.11,FeII,2.89,-3.19,32.21,5.22
128,5316.62,FeII,3.15,-1.78,92.01,5.14
129,5362.87,FeII,3.2,-2.62,38.79,5.13
130,5425.26,FeII,3.2,-3.39,9.89,5.15
131,6084.11,FeII,3.2,-3.88,2.92,5.06
132,6247.56,FeII,3.89,-2.33,11.19,4.94
133,6432.68,FeII,2.89,-3.71,13.71,5.22
