,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
44,5012.07,FeI,0.86,-2.6,65.3,4.97
45,5014.94,FeI,3.94,-0.18,17.3,4.89
46,5041.07,FeI,0.96,-3.09,34.3,4.97
47,5041.76,FeI,1.48,-2.2,40.3,4.77
48,5049.82,FeI,2.28,-1.35,44.1,4.87
49,5051.64,FeI,0.91,-2.76,49.4,4.87
50,5079.74,FeI,0.99,-3.25,28.0,5.03
51,5083.34,FeI,0.96,-2.84,38.0,4.79
52,5110.41,FeI,0.0,-3.76,57.0,5.0
53,5123.72,FeI,1.01,-3.06,32.1,4.95
54,5127.36,FeI,0.91,-3.25,22.5,4.81
55,5133.69,FeI,4.17,0.36,29.5,4.9
56,5142.93,FeI,0.96,-3.07,26.7,4.79
57,5166.28,FeI,0.0,-4.12,36.7,4.98
58,5171.6,FeI,1.48,-1.72,70.5,4.87
59,5192.34,FeI,3.0,-0.42,63.2,5.05
60,5217.39,FeI,3.21,-1.07,12.3,4.82
61,5250.65,FeI,2.2,-2.18,17.6,5.01
62,5263.31,FeI,3.26,-0.87,22.6,4.99
63,5266.56,FeI,3.0,-0.39,45.7,4.7
64,5324.18,FeI,3.21,-0.11,57.5,4.85
65,5328.04,FeI,0.91,-1.47,112.8,4.94
66,5341.02,FeI,1.61,-1.95,58.7,4.99
67,5364.87,FeI,4.45,0.23,10.1,4.74
68,5371.49,FeI,0.96,-1.64,112.2,5.15
69,5383.37,FeI,4.31,0.65,27.2,4.7
70,5393.17,FeI,3.24,-0.72,28.2,4.94
71,5397.13,FeI,0.91,-1.98,89.7,4.92
72,5405.78,FeI,0.99,-1.85,87.9,4.83
73,5424.07,FeI,4.32,0.52,28.5,4.87
74,5434.52,FeI,1.01,-2.13,74.6,4.83
75,5506.78,FeI,0.99,-2.79,49.7,4.97
76,5572.84,FeI,3.39,-0.28,31.5,4.72
77,5576.09,FeI,3.43,-1.0,17.2,5.14
78,5586.76,FeI,3.37,-0.11,50.2,4.88
79,5615.64,FeI,3.33,0.04,60.8,4.88
80,5709.38,FeI,3.37,-1.01,14.6,4.99
81,6065.48,FeI,2.61,-1.53,30.7,5.1
82,6230.72,FeI,2.56,-1.28,42.1,5.01
83,6335.33,FeI,2.2,-2.18,12.2,4.78
84,6421.35,FeI,2.28,-2.01,19.7,4.94
85,6430.85,FeI,2.17,-1.95,20.8,4.79
86,6677.99,FeI,2.69,-1.42,30.1,5.04
87,4178.86,FeII,2.58,-2.44,36.9,4.91
88,4416.83,FeII,2.78,-2.41,26.5,4.85
89,4508.29,FeII,2.86,-2.25,24.1,4.72
90,4515.34,FeII,2.84,-2.36,27.9,4.89
91,4520.22,FeII,2.81,-2.6,22.2,4.97
92,4522.63,FeII,2.84,-1.99,45.2,4.87
93,4555.89,FeII,2.83,-2.25,36.2,4.94
94,4576.34,FeII,2.84,-2.92,7.0,4.73
95,4582.84,FeII,2.84,-3.06,13.5,5.19
96,4583.84,FeII,2.81,-1.74,69.3,5.06
97,4923.93,FeII,2.89,-1.21,78.3,4.78
98,5018.44,FeII,2.89,-1.34,77.0,4.87
99,5197.58,FeII,3.23,-2.05,21.5,4.81
100,5234.63,FeII,3.22,-2.18,24.6,5.01
101,5316.62,FeII,3.15,-1.78,48.7,5.02
102,6456.38,FeII,3.9,-2.08,10.3,5.14
