,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
77,5263.31,FeI,3.26,-0.87,42.44,5.02
78,5281.79,FeI,3.04,-0.83,63.24,5.13
79,5283.62,FeI,3.24,-0.45,71.99,5.15
80,5302.3,FeI,3.28,-0.73,56.13,5.14
81,5307.36,FeI,1.61,-2.91,46.87,5.17
82,5324.18,FeI,3.21,-0.11,91.22,5.19
83,5332.9,FeI,1.56,-2.78,49.24,5.02
84,5339.93,FeI,3.26,-0.63,56.69,5.04
85,5353.37,FeI,4.1,-0.76,13.78,5.27
86,5364.87,FeI,4.45,0.23,32.53,5.11
87,5365.4,FeI,3.57,-1.02,15.31,4.91
88,5367.47,FeI,4.42,0.44,43.04,5.08
89,5369.96,FeI,4.37,0.54,49.04,5.03
90,5383.37,FeI,4.31,0.65,58.83,5.05
91,5393.17,FeI,3.24,-0.72,59.45,5.18
92,5410.91,FeI,4.47,0.4,35.19,5.02
93,5415.2,FeI,4.39,0.64,51.95,5.0
94,5497.52,FeI,1.01,-2.83,96.82,5.31
95,5501.47,FeI,0.96,-3.05,88.28,5.29
96,5554.9,FeI,4.55,-0.27,10.8,5.11
97,5569.62,FeI,3.41,-0.52,58.04,5.13
98,5576.09,FeI,3.43,-1.0,44.05,5.4
99,5586.76,FeI,3.37,-0.11,82.93,5.11
100,6151.62,FeI,2.17,-3.37,15.21,5.57
101,6191.56,FeI,2.43,-1.42,74.23,5.09
102,6200.31,FeI,2.61,-2.44,19.03,5.28
103,6213.43,FeI,2.22,-2.48,32.47,5.18
104,6219.28,FeI,2.2,-2.45,45.0,5.36
105,6230.72,FeI,2.56,-1.28,85.01,5.31
106,6265.13,FeI,2.17,-2.54,38.05,5.26
107,6301.5,FeI,3.65,-0.71,33.19,5.08
108,6335.33,FeI,2.2,-2.18,51.49,5.16
109,6336.82,FeI,3.68,-0.85,33.41,5.28
110,6393.6,FeI,2.43,-1.58,77.83,5.3
111,6411.65,FeI,3.65,-0.59,41.31,5.14
112,6421.35,FeI,2.28,-2.01,61.73,5.28
113,6430.85,FeI,2.17,-1.95,64.23,5.11
114,6494.98,FeI,2.4,-1.27,100.0,5.38
115,6592.91,FeI,2.73,-1.47,59.64,5.21
116,6593.87,FeI,2.43,-2.42,29.57,5.27
117,6677.99,FeI,2.69,-1.42,73.17,5.35
118,6978.85,FeI,2.48,-2.5,32.08,5.43
119,4178.86,FeII,2.58,-2.44,66.04,5.04
120,4416.83,FeII,2.78,-2.41,53.82,4.97
121,4489.18,FeII,2.83,-2.97,35.03,5.22
122,4491.41,FeII,2.85,-2.64,48.31,5.18
123,4508.29,FeII,2.86,-2.25,63.78,5.12
124,4515.34,FeII,2.84,-2.36,61.64,5.19
125,4520.22,FeII,2.81,-2.6,58.37,5.27
126,4541.52,FeII,2.86,-2.79,30.56,5.04
127,4576.34,FeII,2.84,-2.92,34.82,5.17
128,4582.84,FeII,2.84,-3.06,26.71,5.17
129,4583.84,FeII,2.81,-1.74,90.58,5.11
130,4620.52,FeII,2.83,-3.19,20.31,5.1
131,5100.66,FeII,2.81,-4.13,7.16,5.48
132,5197.58,FeII,3.23,-2.05,49.36,4.99
133,5234.63,FeII,3.22,-2.18,58.7,5.29
134,5264.81,FeII,3.23,-3.23,10.49,5.23
135,5276.0,FeII,3.2,-1.9,65.01,5.11
136,5284.11,FeII,2.89,-3.19,21.77,5.23
137,5316.62,FeII,3.15,-1.78,93.33,5.48
138,5325.55,FeII,3.22,-3.16,10.28,5.18
139,5362.87,FeII,3.2,-2.62,43.95,5.42
140,5425.26,FeII,3.2,-3.39,10.99,5.37
141,5534.85,FeII,3.25,-2.87,24.67,5.33
142,6456.38,FeII,3.9,-2.08,27.27,5.33
