,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
73,5424.07,FeI,4.32,0.52,38.9,4.85
74,5497.52,FeI,1.01,-2.83,77.9,5.04
75,5501.47,FeI,0.96,-3.05,69.5,5.05
76,5506.78,FeI,0.99,-2.79,75.4,4.93
77,5569.62,FeI,3.41,-0.52,40.4,4.88
78,5572.84,FeI,3.39,-0.28,56.5,4.88
79,5576.09,FeI,3.43,-1.0,17.5,4.88
80,5586.76,FeI,3.37,-0.11,65.7,4.85
81,5615.64,FeI,3.33,0.04,78.0,4.87
82,5658.82,FeI,3.39,-0.76,25.9,4.81
83,5662.52,FeI,4.17,-0.41,10.8,4.89
84,6065.48,FeI,2.61,-1.53,42.5,4.98
85,6137.69,FeI,2.59,-1.4,51.8,4.97
86,6191.56,FeI,2.43,-1.42,49.7,4.77
87,6213.43,FeI,2.22,-2.48,13.7,4.81
88,6219.28,FeI,2.2,-2.45,19.5,4.94
89,6230.72,FeI,2.56,-1.28,65.7,5.04
90,6232.64,FeI,3.65,-1.24,8.7,5.0
91,6252.56,FeI,2.4,-1.69,44.3,4.91
92,6265.13,FeI,2.17,-2.54,26.6,5.16
93,6335.33,FeI,2.2,-2.18,29.8,4.9
94,6393.6,FeI,2.43,-1.58,55.5,5.01
95,6411.65,FeI,3.65,-0.59,24.1,4.86
96,6430.85,FeI,2.17,-1.95,44.2,4.89
97,4178.86,FeII,2.58,-2.44,59.5,4.91
98,4416.83,FeII,2.78,-2.41,41.9,4.77
99,4489.18,FeII,2.83,-2.97,23.2,5.01
100,4491.41,FeII,2.85,-2.64,24.4,4.73
101,4508.29,FeII,2.86,-2.25,52.8,4.89
102,4515.34,FeII,2.84,-2.36,41.2,4.77
103,4520.22,FeII,2.81,-2.6,38.0,4.92
104,4541.52,FeII,2.86,-2.79,25.9,4.92
105,4555.89,FeII,2.83,-2.25,64.5,5.06
106,4576.34,FeII,2.84,-2.92,22.5,4.95
107,4583.84,FeII,2.81,-1.74,87.6,4.97
108,5018.44,FeII,2.89,-1.34,103.4,4.93
109,5197.58,FeII,3.23,-2.05,32.4,4.7
110,5234.63,FeII,3.22,-2.18,41.9,5.0
111,5276.0,FeII,3.2,-1.9,52.5,4.87
112,5284.11,FeII,2.89,-3.19,10.6,4.85
113,5316.62,FeII,3.15,-1.78,75.2,5.09
114,5325.55,FeII,3.22,-3.16,7.5,5.03
115,5362.87,FeII,3.2,-2.62,21.8,5.0
