,element,obs_wavelength,obs_ep,obs_ew,abund
119,FeI,6322.69,2.59,139.1,7.23
120,FeI,6335.33,2.2,177.8,6.97
121,FeI,6336.82,3.69,135.7,6.92
122,FeI,6393.6,2.43,200.1,6.91
123,FeI,6411.65,3.65,150.0,6.88
124,FeI,6430.85,2.18,202.1,6.99
125,FeI,6481.87,2.28,136.9,7.27
126,FeI,6496.47,4.8,81.4,7.05
127,FeI,6498.94,0.96,150.8,7.55
128,FeI,6533.93,4.56,56.2,7.16
129,FeI,6593.87,2.43,157.9,7.23
130,FeI,6609.11,2.56,134.6,7.3
131,FeI,6627.54,4.55,46.2,7.2
132,FeI,6699.14,4.59,16.9,7.14
133,FeI,6703.57,2.76,93.4,7.22
134,FeI,6713.74,4.8,33.7,7.18
135,FeI,6739.52,1.56,75.2,7.1
136,FeI,6810.26,4.61,69.9,7.06
137,FeII,4993.36,2.81,48.0,6.99
138,FeII,5256.94,2.89,22.5,6.98
139,FeII,5264.81,3.23,45.8,6.88
140,FeII,5325.55,3.22,44.6,6.88
141,FeII,5414.07,3.22,27.6,6.89
142,FeII,5425.26,3.2,43.4,6.89
143,FeII,5534.85,3.25,67.9,7.12
144,FeII,5991.38,3.15,37.7,7.16
145,FeII,6084.11,3.2,26.5,7.16
146,FeII,6432.68,2.89,47.3,6.99
147,FeII,6456.38,3.9,58.7,7.04
