,element,obs_wavelength,obs_ep,obs_ew,abund
91,FeI,6165.361,4.143,45.9,7.53
92,FeI,6187.398,2.832,3.7,7.45
93,FeI,6187.987,3.943,49.2,7.53
94,FeI,6213.429,2.223,84.8,7.56
95,FeI,6220.776,3.882,19.8,7.53
96,FeI,6226.73,3.883,31.7,7.57
97,FeI,6229.225,2.845,41.0,7.57
98,FeI,6302.494,3.686,81.4,7.49
99,FeI,6330.838,4.733,35.4,7.56
100,FeI,6335.328,2.198,97.7,7.55
101,FeI,6392.538,2.279,18.9,7.54
102,FeI,6436.411,4.186,11.2,7.52
103,FeI,6496.469,4.795,62.8,7.53
104,FeI,6591.325,4.593,12.5,7.59
105,FeI,6608.024,2.279,18.3,7.52
106,FeI,6627.54,4.548,28.9,7.52
107,FeI,6646.932,2.608,12.2,7.61
108,FeI,6667.417,2.453,5.5,7.45
109,FeI,6703.568,2.759,39.3,7.55
110,FeI,6710.316,1.485,15.1,7.47
111,FeI,6712.441,4.988,3.7,7.48
112,FeI,6725.353,4.103,17.7,7.51
113,FeI,6726.661,4.607,48.2,7.53
114,FeI,6732.07,4.584,9.2,7.57
115,FeI,6733.151,4.638,25.6,7.47
116,FeI,6745.09,4.58,9.4,7.53
117,FeI,6745.955,4.076,8.1,7.54
118,FeI,6746.953,2.608,5.3,7.6
119,FeII,6432.68,2.891,44.2,7.56
120,FeII,5991.376,3.153,34.1,7.55
121,FeII,6084.111,3.199,22.3,7.54
122,FeII,6149.258,3.889,37.8,7.52
123,FeII,6247.557,3.892,55.7,7.54
124,FeII,6269.967,3.245,6.8,7.49
125,FeII,6456.383,3.903,66.3,7.57
