,element,obs_wavelength,obs_ep,obs_ew,abund
163,FeI,6806.847,2.727,39.9,7.63
164,FeI,6810.257,4.607,54.4,7.589
165,FeI,6828.59,4.638,59.4,7.575
166,FeI,6833.224,4.638,12.9,7.675
167,FeI,6839.831,2.559,33.0,7.583
168,FeI,6843.648,4.548,65.2,7.583
169,FeI,6855.159,4.558,78.2,7.616
170,FeI,6857.243,4.076,26.9,7.626
171,FeI,6861.945,2.424,23.0,7.639
172,FeI,6862.492,4.558,34.4,7.608
173,FeI,6898.289,4.22,20.8,7.652
174,FeI,6916.678,4.154,63.6,7.578
175,FeI,6960.338,4.593,17.5,7.697
176,FeI,6988.523,2.404,39.2,7.627
177,FeI,6999.878,4.103,61.2,7.63
178,FeI,7000.618,4.143,22.2,7.616
179,FeI,7007.963,4.178,34.9,7.664
180,FeI,7022.953,4.191,74.8,7.68
181,FeI,7038.222,4.217,67.0,7.612
182,FeI,7069.533,2.559,9.0,7.774
183,FeI,7083.395,4.913,25.4,7.566
184,FeI,7086.722,3.602,31.1,7.693
185,FeI,7090.378,4.23,69.2,7.539
186,FeI,7107.46,4.186,29.2,7.656
187,FeI,7114.549,2.692,10.4,7.614
188,FeI,7132.979,4.076,44.3,7.533
189,FeI,7142.503,4.956,42.7,7.625
190,FeI,7158.474,3.654,19.9,7.717
191,FeII,5234.625,3.221,87.9,7.608
192,FeII,5264.812,3.23,49.6,7.607
193,FeII,5414.073,3.221,33.5,7.673
194,FeII,5525.125,3.267,14.6,7.596
195,FeII,6432.68,2.891,46.7,7.631
196,FeII,6516.08,2.891,64.9,7.733
197,FeII,5325.553,3.221,45.3,7.602
198,FeII,5425.257,3.199,44.3,7.564
199,FeII,5427.826,6.724,5.7,7.625
200,FeII,5991.376,3.153,35.7,7.615
201,FeII,6084.111,3.199,23.9,7.608
202,FeII,6141.033,3.23,2.4,7.542
203,FeII,6149.258,3.889,39.5,7.574
204,FeII,6239.953,3.889,11.7,7.452
205,FeII,6247.557,3.892,57.6,7.593
206,FeII,6269.967,3.245,8.1,7.603
207,FeII,6446.41,6.222,6.3,7.719
208,FeII,6456.383,3.903,67.4,7.6
