,element,obs_wavelength,obs_ep,obs_ew,abund
134,FeI,5859.578,4.548,97.3,7.46
135,FeI,5861.107,4.283,31.2,7.53
136,FeI,5880.029,4.558,27.5,7.32
137,FeI,5881.279,4.607,46.3,7.67
138,FeI,5902.485,4.593,35.8,7.47
139,FeI,5905.689,4.652,83.7,7.47
140,FeI,5916.249,2.453,105.9,7.42
141,FeI,5927.786,4.652,66.3,7.41
142,FeI,5929.667,4.548,67.6,7.46
143,FeI,5934.653,3.929,104.6,7.42
144,FeI,5969.559,4.283,22.6,7.72
145,FeI,5976.157,4.294,7.8,7.59
146,FeI,5984.814,4.733,108.7,7.54
147,FeI,5987.066,4.795,100.8,7.65
148,FeI,6003.01,3.882,113.8,7.43
149,FeI,6027.05,4.076,94.3,7.42
150,FeI,6034.033,4.312,35.2,7.66
151,FeI,6093.666,4.607,60.7,7.53
152,FeI,6094.364,4.652,48.9,7.59
153,FeI,6096.662,3.984,73.9,7.51
154,FeI,6105.152,4.548,39.3,7.61
155,FeI,6127.909,4.143,87.6,7.62
156,FeI,6165.361,4.143,75.4,7.42
157,FeI,6187.398,2.832,33.6,7.55
158,FeI,6187.987,3.943,86.4,7.56
159,FeI,6199.507,2.559,40.6,7.53
160,FeI,6220.776,3.882,45.4,7.33
161,FeI,6221.67,0.859,37.6,7.2
162,FeI,6226.73,3.883,65.0,7.47
163,FeI,6229.225,2.845,96.4,7.64
164,FeI,6302.494,3.686,118.6,7.45
165,FeI,6330.838,4.733,57.7,7.46
166,FeI,6367.111,4.795,7.2,7.35
167,FeI,6392.538,2.279,75.5,7.49
168,FeI,6436.411,4.186,42.0,7.64
169,FeI,6472.15,4.371,9.2,7.73
170,FeI,6496.469,4.795,96.6,7.68
171,FeI,6591.325,4.593,35.2,7.6
172,FeI,6608.024,2.279,77.3,7.52
173,FeI,6627.54,4.548,65.1,7.67
174,FeI,6646.932,2.608,66.3,7.71
175,FeI,6667.417,2.453,46.6,7.52
176,FeI,6703.568,2.759,92.7,7.52
177,FeI,6710.316,1.485,94.3,7.68
178,FeI,6712.441,4.988,23.3,7.9
179,FeI,6725.353,4.103,53.7,7.59
180,FeI,6726.661,4.607,73.0,7.44
181,FeI,6732.07,4.584,26.4,7.54
182,FeI,6733.151,4.638,57.3,7.56
183,FeI,6745.09,4.58,29.7,7.57
184,FeI,6745.955,4.076,27.3,7.46
185,FeI,6746.953,2.608,37.8,7.56
186,FeI,6783.264,2.559,30.5,7.53
187,FeI,6801.864,1.608,28.3,7.53
188,FeI,6806.847,2.727,94.2,7.58
189,FeI,6810.257,4.607,79.7,7.51
190,FeI,6828.59,4.638,81.0,7.43
191,FeI,6833.224,4.638,35.3,7.68
192,FeI,6839.831,2.559,98.0,7.7
193,FeI,6843.648,4.548,94.7,7.58
194,FeI,6855.159,4.558,101.6,7.51
195,FeI,6857.243,4.076,56.1,7.49
196,FeI,6859.477,2.845,16.8,7.66
197,FeI,6861.945,2.424,79.0,7.55
198,FeI,6862.492,4.558,63.1,7.57
199,FeI,6898.289,4.22,44.5,7.48
200,FeI,6916.678,4.154,89.5,7.39
201,FeI,6988.523,2.404,99.3,7.58
202,FeI,6999.878,4.103,90.2,7.48
203,FeI,7000.618,4.143,61.7,7.74
204,FeI,7007.963,4.178,66.6,7.59
205,FeI,7010.333,4.58,54.7,7.92
206,FeI,7022.953,4.191,96.7,7.43
207,FeI,7024.059,4.076,77.7,7.82
208,FeI,7031.42,4.988,11.9,7.85
209,FeI,7038.222,4.217,117.2,7.88
210,FeI,7057.95,3.654,24.9,7.66
211,FeI,7069.533,2.559,42.1,7.52
212,FeI,7083.395,4.913,45.2,7.47
213,FeI,7086.722,3.602,69.4,7.59
214,FeI,7090.378,4.23,115.7,7.74
215,FeI,7107.46,4.186,71.5,7.82
216,FeI,7114.549,2.692,51.9,7.51
217,FeI,7132.979,4.076,75.7,7.42
218,FeI,7142.503,4.956,79.0,7.83
219,FeI,7151.47,2.484,105.1,7.88
220,FeI,7158.474,3.654,61.2,7.74
221,FeI,7179.993,1.485,106.6,7.82
222,FeI,7212.432,4.956,57.6,7.51
223,FeI,7219.678,4.076,81.2,7.44
224,FeI,7284.838,4.143,73.9,7.43
225,FeI,7348.498,4.143,39.1,7.89
226,FeI,7351.545,4.956,73.6,7.52
227,FeI,7396.504,4.988,28.6,7.49
228,FeI,7418.32,4.143,19.3,7.53
229,FeI,7430.541,2.588,70.5,7.54
230,FeI,7440.952,4.913,85.4,7.57
231,FeI,7443.018,4.186,84.1,7.78
232,FeI,7454.001,4.186,54.1,7.78
233,FeI,7461.521,2.559,98.9,7.72
234,FeI,7491.649,4.301,96.9,7.43
235,FeII,4508.288,2.855,89.3,7.28
236,FeII,5325.553,3.221,41.5,7.32
237,FeII,5425.257,3.199,49.4,7.52
238,FeII,5427.826,6.724,7.1,7.91
239,FeII,5991.376,3.153,44.3,7.67
240,FeII,6084.111,3.199,32.7,7.67
241,FeII,6149.258,3.889,35.2,7.47
242,FeII,6247.557,3.892,42.9,7.31
243,FeII,6269.967,3.245,14.7,7.68
244,FeII,6446.41,6.222,2.8,7.45
245,FeII,6456.383,3.903,59.3,7.54
