,element,obs_wavelength,obs_ep,obs_ew,abund
58,FeI,5385.579,3.695,6.4,7.353
59,FeI,5389.479,4.415,83.3,7.266
60,FeI,5395.215,4.446,17.7,7.29
61,FeI,5398.277,4.446,76.6,7.355
62,FeI,5401.264,4.32,28.1,7.427
63,FeI,5406.77,4.371,36.6,7.387
64,FeI,5409.133,4.371,56.8,7.343
65,FeI,5417.039,4.415,35.2,7.361
66,FeI,5436.297,4.386,42.1,7.382
67,FeI,5436.587,2.279,50.5,7.418
68,FeI,5441.354,4.312,33.1,7.375
69,FeI,5464.278,4.143,39.5,7.383
70,FeI,5470.092,4.446,30.3,7.456
71,FeI,5473.164,4.191,15.8,7.231
72,FeI,5473.9,4.154,82.5,7.279
73,FeI,5517.069,4.209,19.3,7.396
74,FeI,5522.447,4.209,42.8,7.326
75,FeI,5546.5,4.371,52.6,7.346
76,FeI,5549.948,3.695,10.0,7.315
77,FeI,5552.691,4.956,7.3,7.352
78,FeI,5559.638,4.988,6.8,7.262
79,FeI,5568.072,4.154,2.6,7.266
80,FeI,5568.867,3.635,10.0,7.308
81,FeI,5577.031,5.033,9.9,7.317
82,FeI,5587.573,4.143,31.2,7.228
83,FeI,5595.075,5.064,7.5,7.399
84,FeI,5608.974,4.209,11.5,7.419
85,FeI,5618.631,4.209,49.3,7.313
86,FeI,5619.587,4.386,34.3,7.362
87,FeI,5636.696,3.64,22.2,7.416
88,FeI,5638.262,4.22,86.5,7.427
89,FeI,5650.02,5.099,34.4,7.372
90,FeI,5650.704,5.085,38.1,7.392
91,FeI,5651.47,4.473,19.5,7.424
92,FeI,5652.32,4.26,26.2,7.37
93,FeI,5653.889,4.386,36.0,7.314
94,FeI,5679.025,4.652,57.2,7.294
95,FeI,5680.241,4.186,10.0,7.344
96,FeI,5731.762,4.256,60.8,7.381
97,FeI,5732.275,4.991,15.6,7.456
98,FeI,5752.023,4.548,55.3,7.372
99,FeI,5753.121,4.26,79.9,7.295
100,FeI,5760.345,3.642,26.1,7.453
101,FeI,5775.08,4.22,62.9,7.381
102,FeI,5793.913,4.22,34.4,7.355
103,FeI,5814.805,4.283,23.9,7.394
104,FeI,5827.875,3.283,13.0,7.416
105,FeI,5835.098,4.256,15.3,7.43
106,FeI,5837.7,4.294,9.8,7.382
107,FeI,5845.266,5.033,8.1,7.435
108,FeI,5849.682,3.695,8.4,7.337
109,FeI,5852.217,4.548,41.5,7.385
110,FeI,5853.149,1.485,10.8,7.395
111,FeI,5856.083,4.294,33.5,7.353
112,FeI,5858.779,4.22,12.3,7.322
113,FeI,5859.578,4.548,74.9,7.339
114,FeI,5861.107,4.283,11.4,7.516
115,FeI,5880.029,4.558,8.1,7.172
116,FeI,5881.279,4.607,14.6,7.382
117,FeI,5902.485,4.593,12.6,7.333
118,FeI,5905.689,4.652,60.8,7.398
119,FeI,5916.249,2.453,63.4,7.434
120,FeI,5929.667,4.548,41.5,7.397
121,FeI,5934.653,3.929,84.7,7.427
122,FeI,5984.814,4.733,94.9,7.459
123,FeI,5987.066,4.795,72.6,7.362
124,FeI,6003.01,3.882,89.1,7.333
125,FeI,6027.05,4.076,67.2,7.366
126,FeI,6034.033,4.312,9.1,7.434
127,FeI,6093.666,4.607,30.7,7.372
128,FeI,6094.364,4.652,19.5,7.392
129,FeI,6096.662,3.984,40.4,7.399
130,FeI,6105.152,4.548,11.6,7.367
131,FeI,6127.909,4.143,49.0,7.346
132,FeI,6165.361,4.143,45.0,7.346
133,FeI,6187.398,2.832,4.1,7.315
134,FeI,6187.987,3.943,51.2,7.388
135,FeI,6199.507,2.559,4.6,7.276
136,FeI,6213.429,2.223,95.0,7.426
137,FeI,6220.776,3.882,17.8,7.325
138,FeI,6226.73,3.883,31.4,7.402
139,FeI,6302.494,3.686,95.1,7.437
140,FeI,6330.838,4.733,36.0,7.454
141,FeI,6392.538,2.279,20.7,7.379
142,FeI,6436.411,4.186,9.0,7.288
143,FeI,6496.469,4.795,65.2,7.404
144,FeI,6591.325,4.593,10.1,7.365
145,FeI,6608.024,2.279,22.7,7.432
146,FeI,6627.54,4.548,33.2,7.489
147,FeI,6646.932,2.608,11.5,7.385
148,FeI,6667.417,2.453,4.3,7.141
149,FeI,6703.568,2.759,38.9,7.336
150,FeI,6710.316,1.485,19.9,7.383
151,FeI,6725.353,4.103,19.0,7.414
152,FeI,6726.661,4.607,51.2,7.433
153,FeI,6732.07,4.584,5.9,7.245
154,FeI,6733.151,4.638,27.9,7.407
155,FeI,6745.09,4.58,8.5,7.368
156,FeI,6745.955,4.076,7.6,7.376
157,FeI,6746.953,2.608,5.4,7.423
158,FeI,6806.847,2.727,39.4,7.396
159,FeI,6810.257,4.607,52.4,7.391
160,FeI,6828.59,4.638,58.8,7.395
161,FeI,6833.224,4.638,10.5,7.447
162,FeI,6839.831,2.559,34.6,7.389
163,FeI,6843.648,4.548,61.7,7.343
164,FeI,6855.159,4.558,77.0,7.391
165,FeI,6857.243,4.076,22.8,7.369
166,FeI,6861.945,2.424,19.5,7.316
167,FeI,6862.492,4.558,34.1,7.465
168,FeI,6898.289,4.22,15.6,7.347
169,FeI,6999.878,4.103,59.3,7.404
170,FeI,7000.618,4.143,19.2,7.383
171,FeI,7007.963,4.178,29.1,7.383
172,FeII,5234.625,3.221,75.6,7.395
173,FeII,5264.812,3.23,33.7,7.327
174,FeII,5525.125,3.267,7.5,7.352
175,FeII,6432.68,2.891,31.6,7.381
176,FeII,5325.553,3.221,30.8,7.349
177,FeII,5425.257,3.199,31.7,7.359
178,FeII,5991.376,3.153,23.0,7.39
179,FeII,6084.111,3.199,14.3,7.399
180,FeII,6149.258,3.889,26.5,7.376
181,FeII,6247.557,3.892,41.9,7.366
