,element,obs_wavelength,obs_ep,obs_ew,abund
85,FeI,5470.092,4.446,19.7,6.81
86,FeI,5473.164,4.191,16.4,6.85
87,FeI,5473.9,4.154,73.0,6.71
88,FeI,5517.069,4.209,12.6,6.77
89,FeI,5522.447,4.209,38.1,6.82
90,FeI,5546.5,4.371,48.7,6.85
91,FeI,5549.948,3.695,12.3,6.97
92,FeI,5552.691,4.956,5.0,6.86
93,FeI,5559.638,4.988,5.9,6.89
94,FeI,5568.072,4.154,2.8,6.86
95,FeI,5568.867,3.635,8.6,6.78
96,FeI,5577.031,5.033,6.9,6.84
97,FeI,5587.573,4.143,33.8,6.88
98,FeI,5595.075,5.064,4.1,6.82
99,FeI,5608.974,4.209,10.1,6.96
100,FeI,5618.631,4.209,46.0,6.83
101,FeI,5619.587,4.386,27.6,6.83
102,FeI,5636.696,3.64,18.7,6.85
103,FeI,5638.262,4.22,73.6,6.82
104,FeI,5650.02,5.099,23.4,6.84
105,FeI,5650.704,5.085,28.9,6.88
106,FeI,5651.47,4.473,14.7,6.9
107,FeI,5652.32,4.26,21.0,6.84
108,FeI,5653.889,4.386,31.6,6.84
109,FeI,5679.025,4.652,48.9,6.77
110,FeI,5680.241,4.186,9.5,6.92
111,FeI,5731.762,4.256,54.8,6.86
112,FeI,5732.275,4.991,10.8,6.96
113,FeI,5752.023,4.548,46.8,6.83
114,FeI,5753.121,4.26,73.2,6.78
115,FeI,5760.345,3.642,23.2,6.91
116,FeI,5775.08,4.22,55.0,6.83
117,FeI,5793.913,4.22,29.9,6.85
118,FeI,5814.805,4.283,17.7,6.83
119,FeI,5827.875,3.283,12.9,6.92
120,FeI,5835.098,4.256,12.6,6.94
121,FeI,5837.7,4.294,6.9,6.83
122,FeI,5845.266,5.033,4.6,6.87
123,FeI,5849.682,3.695,8.0,6.86
124,FeI,5852.217,4.548,34.3,6.86
125,FeI,5853.149,1.485,13.1,6.8
126,FeI,5856.083,4.294,28.9,6.84
127,FeI,5858.779,4.22,10.6,6.85
128,FeI,5859.578,4.548,65.1,6.82
129,FeI,5861.107,4.283,6.8,6.88
130,FeI,5880.029,4.558,5.7,6.65
131,FeI,5881.279,4.607,12.2,6.93
132,FeI,5902.485,4.593,9.4,6.83
133,FeI,5905.689,4.652,53.3,6.87
134,FeI,5916.249,2.453,70.0,6.91
135,FeI,5927.786,4.652,34.4,6.83
136,FeI,5929.667,4.548,34.0,6.86
137,FeI,5934.653,3.929,77.5,6.9
138,FeI,5969.559,4.283,3.6,6.99
139,FeI,5976.157,4.294,1.8,7.11
140,FeI,5984.814,4.733,69.5,6.75
141,FeI,5987.066,4.795,61.8,6.84
142,FeI,6003.01,3.882,77.2,6.72
143,FeI,6027.05,4.076,65.2,6.86
144,FeI,6034.033,4.312,7.9,6.98
145,FeI,6093.666,4.607,22.3,6.81
146,FeI,6094.364,4.652,12.8,6.82
147,FeI,6096.662,3.984,36.0,6.88
148,FeI,6105.152,4.548,9.3,6.9
149,FeI,6127.909,4.143,45.7,6.81
150,FeI,6165.361,4.143,43.0,6.87
151,FeI,6187.398,2.832,5.1,6.87
152,FeI,6187.987,3.943,45.5,6.84
153,FeI,6199.507,2.559,6.7,6.88
154,FeI,6213.429,2.223,102.4,6.92
155,FeI,6220.776,3.882,16.1,6.84
156,FeI,6226.73,3.883,26.0,6.84
157,FeI,6229.225,2.845,49.0,6.94
158,FeI,6302.494,3.686,84.5,6.87
159,FeI,6330.838,4.733,26.6,6.9
160,FeI,6335.328,2.198,118.4,6.96
161,FeI,6392.538,2.279,24.7,6.87
162,FeI,6591.325,4.593,8.0,6.9
163,FeI,6608.024,2.279,25.4,6.88
164,FeI,6627.54,4.548,22.0,6.86
165,FeI,6646.932,2.608,15.6,6.97
166,FeI,6667.417,2.453,9.5,6.93
167,FeI,6703.568,2.759,45.2,6.87
168,FeI,6710.316,1.485,26.5,6.84
169,FeI,6725.353,4.103,16.3,6.92
170,FeI,6726.661,4.607,38.3,6.83
171,FeI,6732.07,4.584,6.6,6.94
172,FeI,6733.151,4.638,21.7,6.9
173,FeI,6745.09,4.58,5.4,6.8
174,FeI,6746.953,2.608,7.6,7.01
175,FeI,6783.264,2.559,4.2,6.72
176,FeI,6801.864,1.608,3.8,6.98
177,FeI,6806.847,2.727,43.4,6.89
178,FeI,6810.257,4.607,39.7,6.78
179,FeI,6828.59,4.638,48.1,6.84
180,FeI,6833.224,4.638,8.4,6.99
181,FeI,6839.831,2.559,38.9,6.87
182,FeI,6843.648,4.548,53.9,6.82
183,FeI,6855.159,4.558,69.2,6.92
184,FeI,6857.243,4.076,19.3,6.85
185,FeI,6859.477,2.845,1.6,6.88
186,FeI,6861.945,2.424,24.9,6.86
187,FeI,6862.492,4.558,26.0,6.91
188,FeI,6916.678,4.154,57.2,6.86
189,FeI,6960.338,4.593,10.1,6.93
190,FeI,6988.523,2.404,44.8,6.87
191,FeI,6999.878,4.103,50.5,6.83
192,FeI,7000.618,4.143,16.2,6.88
193,FeI,7007.963,4.178,26.1,6.91
194,FeI,7010.333,4.58,8.3,6.81
195,FeI,7022.953,4.191,63.7,6.88
196,FeI,7024.059,4.076,20.2,6.75
197,FeI,7038.222,4.217,56.8,6.83
198,FeI,7057.95,3.654,3.9,6.96
199,FeI,7069.533,2.559,5.3,6.73
200,FeI,7072.814,4.076,6.7,6.98
201,FeI,7132.979,4.076,38.2,6.81
202,FeI,7212.432,4.956,19.8,6.77
203,FeI,7213.83,4.26,6.7,6.73
204,FeI,7219.678,4.076,44.1,6.84
205,FeI,7284.838,4.143,34.4,6.78
206,FeI,7348.498,4.143,7.0,7.09
207,FeI,7351.545,4.956,40.9,6.93
208,FeI,7396.504,4.988,10.5,7.03
209,FeI,7430.541,2.588,18.8,6.84
210,FeI,7440.952,4.913,44.0,6.85
211,FeI,7443.018,4.186,32.1,6.85
212,FeI,7461.521,2.559,34.4,6.84
213,FeI,7463.412,5.064,4.4,6.78
214,FeI,7484.297,5.085,9.4,7.08
215,FeI,7491.649,4.301,60.5,6.82
216,FeI,7495.06,4.22,115.7,6.67
217,FeII,5325.553,3.221,51.5,6.84
218,FeII,5425.257,3.199,50.7,6.82
219,FeII,5427.826,6.724,2.7,6.94
220,FeII,5991.376,3.153,40.5,6.86
221,FeII,6084.111,3.199,26.9,6.85
222,FeII,6141.033,3.23,3.0,6.83
223,FeII,6149.258,3.889,39.2,6.81
224,FeII,6239.953,3.889,16.9,6.93
225,FeII,6247.557,3.892,58.3,6.83
226,FeII,6269.967,3.245,11.0,6.95
